translon_id	classification	chrom	start	end	exonic_length	feature_mean	max_flank	upstream_mean	downstream_mean	conservation_specificity	has_cds_overlap	overlapping_genes
c20riboseqorf6	regional_conservation	chr20	2873610	2873673	63	4.590221881866455	3.2361929416656494	2.4672465324401855	3.2361929416656494	1.3540289402008057	False	-1
c1riboseqorf248	regional_conservation	chr1	185311280	185316985	75	5.845479965209961	4.495206832885742	1.693206548690796	4.495206832885742	1.3502731323242188	False	-1
c10riboseqorf18	regional_conservation	chr10	22321234	22321324	90	5.147922515869141	3.815880060195923	3.046633243560791	3.815880060195923	1.3320424556732178	False	-1
c11riboseqorf135	regional_conservation	chr11	112074360	112074453	93	3.460150718688965	2.1291332244873047	2.1291332244873047	1.1563934087753296	1.3310174942016602	False	-1
cXnorep105	regional_conservation	chrX	153971731	153971788	57	5.325315952301025	3.9954867362976074	3.9954867362976074	3.394493341445923	1.329829216003418	False	-1
c4norep77	regional_conservation	chr4	61201731	61383176	87	3.614908218383789	2.288813352584839	2.288813352584839	1.6151399612426758	1.3260948657989502	False	-1
c6norep101	regional_conservation	chr6	33200625	33200736	111	2.8093602657318115	1.4994933605194092	1.1296467781066895	1.4994933605194092	1.3098669052124023	False	-1
c5riboseqorf40	regional_conservation	chr5	71455686	71455749	63	4.563285827636719	3.2596795558929443	1.3717533349990845	3.2596795558929443	1.3036062717437744	False	-1
c17riboseqorf123	regional_conservation	chr17	58089824	58089947	123	4.16256046295166	2.861760139465332	2.8616535663604736	2.861760139465332	1.3008003234863281	False	-1
c3norep167	regional_conservation	chr3	136196199	136196331	132	4.130856037139893	2.8529133796691895	1.9584667682647705	2.8529133796691895	1.2779426574707031	False	-1
c5norep92	regional_conservation	chr5	95961762	95961846	84	6.051845550537109	4.787806987762451	2.4569199085235596	4.787806987762451	1.2640385627746582	False	-1
c10riboseqorf45	regional_conservation	chr10	60944040	60944133	93	5.061279773712158	3.799706220626831	1.5913065671920776	3.799706220626831	1.2615735530853271	False	-1
c8riboseqorf86	regional_conservation	chr8	102843730	102858046	51	9.0849027633667	7.825966835021973	7.825966835021973	7.731733322143555	1.2589359283447266	False	-1
cXnorep102	regional_conservation	chrX	145821830	145821881	51	3.2316274642944336	1.9800466299057007	0.9326665997505188	1.9800466299057007	1.251580834388733	False	-1
c6norep228	regional_conservation	chr6	163315113	163315284	171	3.353005886077881	2.109260082244873	1.180046558380127	2.109260082244873	1.2437458038330078	False	-1
c14riboseqorf96	regional_conservation	chr14	88550542	88550608	66	2.63693904876709	1.3987467288970947	0.4645533263683319	1.3987467288970947	1.2381923198699951	False	-1
c14riboseqorf71	regional_conservation	chr14	69398689	69398821	132	3.4148108959198	2.1838066577911377	2.1838066577911377	1.332586646080017	1.231004238128662	False	-1
c20riboseqorf10	regional_conservation	chr20	3167829	3167940	111	3.0775320529937744	1.8579732179641724	1.3153799772262573	1.8579732179641724	1.219558835029602	False	-1
c15riboseqorf12	regional_conservation	chr15	37100378	37100483	105	5.498104572296143	4.287619590759277	3.4509599208831787	4.287619590759277	1.2104849815368652	False	-1
c1riboseqorf205	regional_conservation	chr1	156743286	156743442	156	4.8158392906188965	3.6064400672912598	3.6064400672912598	0.9469799995422363	1.2093992233276367	False	-1
c9norep146	regional_conservation	chr9	131276310	131276445	135	3.244088888168335	2.0402934551239014	1.8431131839752197	2.0402934551239014	1.2037954330444336	False	-1
c17riboseqorf105	regional_conservation	chr17	48048836	48050656	78	5.8374738693237305	4.636800289154053	2.7665510177612305	4.636800289154053	1.2006735801696777	False	-1
c6norep169	regional_conservation	chr6	110178678	110178741	63	3.5368733406066895	2.3448731899261475	2.3448731899261475	0.5126532316207886	1.192000150680542	False	-1
c3riboseqorf57	regional_conservation	chr3	45985003	45995804	102	2.5856761932373047	1.394713282585144	0.4063199758529663	1.394713282585144	1.1909629106521606	False	-1
c9riboseqorf7	regional_conservation	chr9	14314037	14314109	72	4.829514026641846	3.6392199993133545	3.3603200912475586	3.6392199993133545	1.1902940273284912	False	-1
c14riboseqorf68	regional_conservation	chr14	65412915	65413044	129	4.587240695953369	3.4148201942443848	1.9833333492279053	3.4148201942443848	1.1724205017089844	False	-1
c1riboseqorf168	regional_conservation	chr1	150150006	150150084	78	3.1675639152526855	1.9975199699401855	1.9975199699401855	1.5172933340072632	1.1700439453125	False	-1
c3riboseqorf183	regional_conservation	chr3	187734881	187745443	60	7.081082820892334	5.9112868309021	5.058106422424316	5.9112868309021	1.1697959899902344	False	-1
c3riboseqorf177	regional_conservation	chr3	184314609	184314672	63	8.648000717163086	7.482007026672363	5.06661319732666	7.482007026672363	1.1659936904907227	False	-1
cXnorep99	regional_conservation	chrX	138711543	138711633	90	4.195111274719238	3.0418598651885986	2.258755683898926	3.0418598651885986	1.1532514095306396	False	-1
c18riboseqorf21	regional_conservation	chr18	21575219	21575309	90	4.191622257232666	3.039139986038208	3.039139986038208	1.9314731359481812	1.152482271194458	False	-1
c7riboseqorf150	regional_conservation	chr7	151519814	151519886	72	3.4424307346343994	2.2983334064483643	2.2983334064483643	1.521425724029541	1.1440973281860352	False	-1
c1riboseqorf217	regional_conservation	chr1	161226009	161226132	123	4.205488204956055	3.0673067569732666	1.0632667541503906	3.0673067569732666	1.138181447982788	False	-1
c15riboseqorf47	regional_conservation	chr15	65377842	65377929	87	4.066655158996582	2.9322001934051514	2.9322001934051514	2.283726692199707	1.1344549655914307	False	-1
c11riboseqorf139	regional_conservation	chr11	114059731	114059782	51	5.811882019042969	4.683680057525635	4.683680057525635	2.5158531665802	1.128201961517334	False	-1
c12norep86	regional_conservation	chr12	54274075	54274207	132	4.138795852661133	3.011273145675659	3.011273145675659	1.5704567432403564	1.1275227069854736	False	-1
cXriboseqorf13	regional_conservation	chrX	19887468	19887543	75	3.971879482269287	2.851593494415283	2.851593494415283	2.5117130279541016	1.120285987854004	False	-1
c3riboseqorf119	regional_conservation	chr3	120094030	120094189	159	5.307597637176514	4.189988136291504	4.189988136291504	3.5815799236297607	1.1176095008850098	False	-1
c13riboseqorf45	regional_conservation	chr13	97275991	97276057	66	3.0869243144989014	1.9768599271774292	1.9768599271774292	1.8350000381469727	1.1100643873214722	False	-1
c8riboseqorf100	regional_conservation	chr8	124728247	124728313	66	3.137105941772461	2.0307466983795166	2.0307466983795166	1.6884865760803223	1.1063592433929443	False	-1
c4norep130	regional_conservation	chr4	133149543	133149612	69	3.664376974105835	2.5605266094207764	1.7020399570465088	2.5605266094207764	1.1038503646850586	False	-1
c8norep13	regional_conservation	chr8	17922933	17923002	69	3.5614492893218994	2.458993434906006	2.458993434906006	2.0955066680908203	1.1024558544158936	False	-1
c6norep197	regional_conservation	chr6	133241609	133241675	66	3.8071818351745605	2.717097759246826	1.481473445892334	2.717097759246826	1.0900840759277344	False	-1
c19riboseqorf114	regional_conservation	chr19	40799195	40800370	99	4.422019958496094	3.3404130935668945	1.9193733930587769	3.3404130935668945	1.0816068649291992	False	-1
c13riboseqorf17	regional_conservation	chr13	29850116	29850173	57	2.327561378479004	1.2577468156814575	0.9909866452217102	1.2577468156814575	1.0698145627975464	False	-1
c2riboseqorf23	regional_conservation	chr2	37316836	37316893	57	2.3130173683166504	1.2439333200454712	1.241399884223938	1.2439333200454712	1.0690840482711792	False	-1
c15norep6	regional_conservation	chr15	28886047	28886164	117	2.183504104614258	1.1144866943359375	0.017586657777428627	1.1144866943359375	1.0690174102783203	False	-1
c3riboseqorf120	regional_conservation	chr3	120094068	120094176	108	5.780499458312988	4.719886302947998	4.719886302947998	3.120993137359619	1.0606131553649902	False	-1
c5riboseqorf79	regional_conservation	chr5	123512227	123512335	108	4.586286544799805	3.5256998538970947	3.5256998538970947	1.1820333003997803	1.06058669090271	False	-1
c4norep165	regional_conservation	chr4	152535554	152535644	90	4.435644626617432	3.3751401901245117	2.847133159637451	3.3751401901245117	1.06050443649292	False	-1
c5norep151	regional_conservation	chr5	141618997	141619051	54	5.329500198364258	4.270506858825684	4.270506858825684	3.023693323135376	1.0589933395385742	False	-1
c18norep4	regional_conservation	chr18	2510296	2510401	105	2.117666721343994	1.064646601676941	1.064646601676941	0.773253321647644	1.0530201196670532	False	-1
c21riboseqorf5	regional_conservation	chr21	25735030	25735108	78	5.172050952911377	4.122586250305176	0.5342133045196533	4.122586250305176	1.0494647026062012	False	-1
c1riboseqorf135	regional_conservation	chr1	101237037	101237094	57	2.280824661254883	1.2339733839035034	0.9951399564743042	1.2339733839035034	1.0468512773513794	False	-1
c7riboseqorf30	regional_conservation	chr7	30284931	30285066	135	3.531355857849121	2.490053415298462	2.490053415298462	0.1317742019891739	1.0413024425506592	False	-1
c9norep13	regional_conservation	chr9	14677430	14680080	90	2.3617665767669678	1.3287800550460815	1.072433352470398	1.3287800550460815	1.0329865217208862	False	-1
c20norep20	regional_conservation	chr20	6768277	6768589	312	3.541621685028076	2.5091865062713623	2.5091865062713623	1.0325067043304443	1.0324351787567139	False	-1
c5norep99	regional_conservation	chr5	103129399	103129453	54	2.8772778511047363	1.8467597961425781	1.5085864067077637	1.8467597961425781	1.0305180549621582	False	-1
c19riboseqorf113	regional_conservation	chr19	40425885	40425939	54	4.226480960845947	3.2050065994262695	1.5943666696548462	3.2050065994262695	1.0214743614196777	False	-1
c14riboseqorf102	regional_conservation	chr14	92039973	92040030	57	2.4727892875671387	1.4522666931152344	1.4522666931152344	0.3813733458518982	1.0205225944519043	False	-1
c6riboseqorf88	regional_conservation	chr6	75602209	75602293	84	2.3535358905792236	1.3447799682617188	1.3447799682617188	1.1107242107391357	1.0087559223175049	False	-1
c16norep132	regional_conservation	chr16	87602628	87602745	117	2.3550000190734863	1.349433422088623	0.8264133334159851	1.349433422088623	1.0055665969848633	False	-1
c4norep35	regional_conservation	chr4	20252040	20252109	69	3.003260850906372	1.998500108718872	1.6015732288360596	1.998500108718872	1.0047607421875	False	-1
c14norep102	regional_conservation	chr14	93976501	93976618	117	3.3747775554656982	2.376713514328003	2.210326671600342	2.376713514328003	0.9980640411376953	False	-1
c2norep240	regional_conservation	chr2	205682896	205683004	108	3.9529261589050293	2.960353374481201	2.479093313217163	2.960353374481201	0.9925727844238281	False	-1
c1norep367	regional_conservation	chr1	248825126	248825399	273	2.1134836673736572	1.1217999458312988	-0.18332000076770782	1.1217999458312988	0.9916837215423584	False	-1
c10norep81	regional_conservation	chr10	58267695	58267767	72	3.0198888778686523	2.0327799320220947	0.8382000923156738	2.0327799320220947	0.9871089458465576	False	-1
c3norep61	regional_conservation	chr3	49360046	49360184	138	7.202985763549805	6.218673229217529	6.218673229217529	5.1031599044799805	0.9843125343322754	False	-1
c20norep36	regional_conservation	chr20	22562973	22563063	90	6.679089546203613	5.6975531578063965	5.6975531578063965	0.6393865942955017	0.9815363883972168	False	-1
c8riboseqorf87	regional_conservation	chr8	102863862	102863916	54	8.834611892700195	7.861119747161865	3.680500030517578	7.861119747161865	0.9734921455383301	False	-1
c18riboseqorf29	regional_conservation	chr18	25350972	25352151	168	7.604898929595947	6.641226768493652	5.643852710723877	6.641226768493652	0.9636721611022949	False	-1
c1riboseqorf95	regional_conservation	chr1	50969470	50969611	141	3.010993003845215	2.0480399131774902	2.0480399131774902	1.795346736907959	0.9629530906677246	False	-1
c16riboseqorf34	regional_conservation	chr16	19523960	19524023	63	3.721444606781006	2.7600133419036865	2.7600133419036865	1.3589932918548584	0.9614312648773193	False	-1
c6norep205	regional_conservation	chr6	138572229	138572334	105	2.2395713329315186	1.2898534536361694	1.2898534536361694	0.85944002866745	0.9497178792953491	False	-1
c2riboseqorf168	regional_conservation	chr2	218562685	218562772	87	4.460631847381592	3.5211267471313477	1.7242199182510376	3.5211267471313477	0.9395051002502441	False	-1
c3riboseqorf82	regional_conservation	chr3	57756321	57756583	57	5.662771701812744	4.723659992218018	4.723659992218018	2.952413320541382	0.9391117095947266	False	-1
c4norep139	regional_conservation	chr4	140153806	140153923	117	6.637229919433594	5.700393199920654	5.700393199920654	4.98663330078125	0.9368367195129395	False	-1
c1riboseqorf238	regional_conservation	chr1	179852705	179852780	75	2.1913602352142334	1.257080078125	0.2894333004951477	1.257080078125	0.9342801570892334	False	-1
c9riboseqorf105	regional_conservation	chr9	135075533	135075590	57	3.3411402702331543	2.4089598655700684	1.6956400871276855	2.4089598655700684	0.9321804046630859	False	-1
c14norep19	regional_conservation	chr14	23551570	23551621	51	7.577980041503906	6.647040367126465	4.356639862060547	6.647040367126465	0.9309396743774414	False	-1
c6norep100	regional_conservation	chr6	32972333	32972477	144	5.25817346572876	4.3291730880737305	4.3291730880737305	2.294680118560791	0.9290003776550293	False	-1
c1riboseqorf209	regional_conservation	chr1	160262314	160262443	129	4.220449447631836	3.2984864711761475	3.2984864711761475	2.213779926300049	0.9219629764556885	False	-1
c2norep171	regional_conservation	chr2	153872047	153872113	66	2.9058635234832764	1.9849933385849	1.9849933385849	1.447279930114746	0.9208701848983765	False	-1
c7norep212	regional_conservation	chr7	144343265	144355487	183	2.4113004207611084	1.4906933307647705	1.4906933307647705	-0.9113200902938843	0.9206070899963379	False	-1
c3riboseqorf171	regional_conservation	chr3	182793507	182793579	72	2.5399444103240967	1.619499921798706	1.156213402748108	1.619499921798706	0.9204444885253906	False	-1
c1riboseqorf16	regional_conservation	chr1	8015671	8026199	63	3.3993494510650635	2.480340003967285	1.9319665431976318	2.480340003967285	0.9190094470977783	False	-1
c11norep97	regional_conservation	chr11	65423931	65424018	87	2.921586036682129	2.019939661026001	0.6514934301376343	2.019939661026001	0.9016463756561279	False	-1
c11norep206	regional_conservation	chr11	126062594	126062714	120	3.2147583961486816	2.331103563308716	2.331103563308716	0.8311533331871033	0.8836548328399658	False	-1
c22norep43	regional_conservation	chr22	30971776	30973037	117	3.359786033630371	2.4784133434295654	2.0320932865142822	2.4784133434295654	0.8813726902008057	False	-1
c15norep80	regional_conservation	chr15	70702047	70702104	57	2.7472455501556396	1.8723334074020386	1.2366600036621094	1.8723334074020386	0.8749121427536011	False	-1
c1riboseqorf96	regional_conservation	chr1	51236326	51236431	105	4.0859527587890625	3.212733268737793	2.4922215938568115	3.212733268737793	0.8732194900512695	False	-1
c2riboseqorf106	regional_conservation	chr2	152335327	152335408	81	3.3973946571350098	2.5244600772857666	1.0643999576568604	2.5244600772857666	0.8729345798492432	False	-1
c16riboseqorf45	regional_conservation	chr16	28292533	28292686	153	3.7331111431121826	2.8645999431610107	2.8645999431610107	1.3801133632659912	0.8685111999511719	False	-1
c10norep143	regional_conservation	chr10	100969567	100969630	63	2.79030179977417	1.9291934967041016	1.9291934967041016	1.4052866697311401	0.8611083030700684	False	-1
c1norep147	regional_conservation	chr1	86863147	86863273	126	2.075690269470215	1.2179867029190063	1.2179867029190063	1.0589467287063599	0.8577035665512085	False	-1
