chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
1	163355469	163355496	ENST00000271452_1	27	+	163355469	163355496	0	1	27	0	ENST00000271452	27	+	NUF2	0	163326051	-21.433111164304947	-21.433111164304947	-19.348200368881226		-0.8774444455349887	1	27	-31.062167427159082	-21.969323226140933	-23.573066997528077	-17.777999877929688	0.032114067380475904	3	263	1:163355496-163326051	[163355469]	[163355496]	[163355496]	[163355759]
1	165655504	165655522	ENST00000367889_1	18	+	165655504	165655522	0	1	18	0	ENST00000367889	18	+	MGST3	0	165649847	-15.310221989949545	-15.310221989949545	-14.540732955932617		-0.3427777849137783	1	18	-17.05402953835447	-17.05402953835447	-17.629000262916087	-5.140999873479207	-0.2184566275045922	3	614	1:165655522-165649847	[165655504]	[165655522]	[165655522]	[165656136]
1	165907823	165907946	ENST00000367879_1	123	+	165907823	165907946	0	1	123	0	ENST00000367879	123	+	UCK2	0	165827833	-13.814755983650684	-13.814755983650684	-7.955466429392497	-7.617000126838684	1.1489430858007805	1	123	-23.179283493592916	-23.179283493592916	-14.309666546185811	-1.034699934720993	-0.06234801821340584	1	3672	1:165907946-165827833	[165907823]	[165907946]	[165907946]	[165911618]
1	168242540	168242732	ENST00000271375_1	192	+	168242540	168242732	0	1	192	0	ENST00000271375	192	+	SFT2D2	0	168226079	-26.354609234025702	-18.693109313646953	-14.091200002034505	-16.12019966840744	0.3247291697268035	1	192	-23.338759476031676	-23.121097462669475	-39.160801029205324	5.841999888420105	-0.0400884943225443	3	10289	1:168242732-168226079	[168242540]	[168242732]	[168242732]	[168253021]
1	171591847	171592024	ENST00000647382_1	177	+	171591847	171592024	0	1	177	0	ENST00000647382	177	+	PRRC2C	0	171512088	-13.150796739310868	-13.150796739310868	-14.496466938654581	-5.42610005736351	1.4157796639470268	1	177	-13.71269469956724	-13.708519183495724	-8.836866601308186	1.2543999552726746	2.8447065488775287	3	1487	1:171592024-171512088	[171591847]	[171592024]	[171592024]	[171593511]
1	173487863	173487938	ENST00000340385_1	75	+	173487863	173487938	0	1	75	0	ENST00000340385	75	+	PRDX6	0	173477397	-22.31325322151184	-13.295200043916703	-32.95019931793213	-13.96760003566742	-0.0615466729303201	1	75	-23.510241224502817	-23.40598356625613	-54.42393325169881	-7.392750050872564	0.3596774946421216	2	877	1:173487938-173477397	[173487863]	[173487938]	[173487938]	[173488815]
1	175010079	175010112	ENST00000367679_1	33	+	175010079	175010112	0	1	33	0	ENST00000367679	33	+	CACYBP	0	175000180	-19.450099766254425	-18.881667023897172	-22.580799770355224	-18.291444155904983	1.623393956120267	1	33	-20.624053082412573	-18.713047038186147	-17.047666454315184	4.374000072479248	0.25473840998465896	2	1915	1:175010112-175000180	[175010079]	[175010112]	[175010112]	[175012027]
1	181089886	181090072	ENST00000367577_1	186	+	181089886	181090072	0	1	186	0	ENST00000367577	186	+	IER5	0	181088902	-14.481236628467038	-14.057419450893518	-18.31933347384135	-0.06819970607757568	1.0778763397316378	1	186	-19.793957901270076	-19.139011859361805	-18.865733416875205	2.530400049686432	1.4263972307951363	3	2828	1:181090072-181088902	[181089886]	[181090072]	[181090072]	[181092900]
1	183142790	183142799	ENST00000258341_1	9	+	183142790	183142799	0	1	9	0	ENST00000258341	9	+	LAMC1	0	183023716	-22.359555138481987	-16.65511163075765			-1.2760000233021047	1	9	-17.600391882944592	-17.2675598702296	-11.24633321762085	1.939700047671795	1.5878399540699393	1	2793	1:183142799-183023716	[183142790]	[183142799]	[183142799]	[183145592]
1	184619556	184619601	ENST00000235307_1	45	+	184619556	184619601	0	1	45	0	ENST00000235307	45	+	C1orf21	0	184477509	-9.662533537546794	-2.3730221649010974	-15.181200218200683	-6.9032001972198485	4.467644446094831	1	45	-22.648752476864438	-21.895715159124602	-10.843400049209595	5.065299808979034	0.6840488593115313	2	9418	1:184619601-184477509	[184619556]	[184619601]	[184619601]	[184629019]
1	193250712	193250799	ENST00000367435_1	87	+	193250712	193250799	0	1	87	0	ENST00000367435	87	+	CDC73	0	193122200	-14.753965607234116	-14.014977042359867	-33.8378005027771	-0.7888999201357365	2.9717931134262305	1	87	-22.367537577445255	-22.208182166853355	-11.730333516995112	-1.6555000305175782	1.9240447520856396	3	4016	1:193250799-193122200	[193250712]	[193250799]	[193250799]	[193254815]
1	201969554	201969674	ENST00000367287_1	120	+	201969554	201969674	0	1	120	0	ENST00000367287	120	+	TIMM17A	0	201955526	-17.057008404036363	-17.057008404036363	-18.030999898910522	-5.908699989318848	0.6074999951427648	1	120	-20.503683819640617	-20.503683819640617	-9.793666585286458	-3.2714000165462496	0.32868484679146226	1	990	1:201969674-201955526	[201969554]	[201969674]	[201969674]	[201970664]
1	202005716	202005908	ENST00000295640_1	192	+	202005716	202005908	0	1	192	0	ENST00000295640	192	+	RNPEP	0	201982666	-25.00995311839506	-20.920156308449805	-14.334799798329671	-12.030699968338013	-0.5900239548004583	1	192	-19.818161679851883	-19.48266363917513	-3.8116665919621786	-6.065400044247508	-0.05056194755438287	2	235	1:202005908-201982666	[202005716]	[202005908]	[202005908]	[202006143]
1	203852399	203852408	ENST00000367210_1	9	+	203852399	203852408	0	1	9	0	ENST00000367210	9	+	ZC3H11A	0	203817070	-3.581110874811808	-3.581110874811808			2.3481111062897577	1	9	-14.307469115447088	-14.307469115447088	-16.678199672698973	0.2523997962474823	3.0545297213851086	1	1716	1:203852408-203817070	[203852399]	[203852408]	[203852408]	[203854124]
1	203869932	203869938	ENST00000414487_1	6	+	203869932	203869938	0	1	6	0	ENST00000414487	6	+	SNRPE	0	203861659	-11.399499654769897	-2.7350000043710074			2.0913333646021783	1	6	-25.890137995826272	-24.491789982753883	-29.271533330281574	-5.961599969863892	0.19283472434135593	3	1214	1:203869938-203861659	[203869932]	[203869938]	[203869938]	[203871152]
1	207790304	207793591	ENST00000367042_1	114	+	207790304	207793591	0	2	41,73	0,3214	ENST00000367042	3287	+	CD46	0	207752212	-19.137951216319713	-19.137951216319713	-20.785266558329266	-15.119066483775775	1.5016097667195447	2	82	-23.52557749111586	-22.48502573637451	-24.527000141143798	-0.3630000054836273	-0.44939632228070453	3	5159	1:207793591-207752212	[207790304, 207790304]	[207790345, 207790345]	[207790345]	[207795504]
1	212446006	212446042	ENST00000366988_1	36	+	212446006	212446042	0	1	36	0	ENST00000366988	36	+	NENF	0	212432943	-34.19213903612561	-19.148305422729916	-42.72786598205566	-33.02950050830841	-1.23355558504247	1	36	-25.45655197727574	-24.66682797900293	-23.27800045013428	-1.8829998791217804	-0.4058575611689352	2	337	1:212446042-212432943	[212446006]	[212446042]	[212446042]	[212446379]
1	212619555	212619594	ENST00000341491_1	39	+	212619555	212619594	0	1	39	0	ENST00000341491	39	+	ATF3	0	212615021	-15.928615478368906	-15.928615478368906	-12.03920087814331	-9.001400470733643	2.2095128091482015	1	39	-20.052928695152495	-19.049779388173643	-15.63133331934611	-2.5769001342356206	1.3020050833239294	3	1181	1:212619594-212615021	[212619555]	[212619594]	[212619594]	[212620775]
1	218331091	218331154	ENST00000366932_1	63	+	218331091	218331154	0	1	63	0	ENST00000366932	63	+	RRP15	0	218285316	-34.79126998734853	-16.16230170357795	-25.16306694348653	-30.79100022315979	-0.7295396776781196	1	63	-24.595407723315958	-24.206445186377955	-27.988199472427368	0.9629999995231628	-0.007267070298916306	2	6829	1:218331154-218285316	[218331091]	[218331154]	[218331154]	[218337983]
1	223774857	223774869	ENST00000295006_1	12	+	223774857	223774869	0	1	12	0	ENST00000295006	12	+	CAPN2	0	223712640	-33.493250355124474	-0.2628331979115804			-0.27783332982410985	1	12	-24.959976491248405	-24.263916502363845	-11.71999979019165	0.14990016222000122	0.16513838066846728	1	1149	1:223774869-223712640	[223774857]	[223774869]	[223774869]	[223776018]
1	224192478	224192547	ENST00000323699_1	69	+	224192478	224192547	0	1	69	0	ENST00000323699	69	+	DEGS1	0	224183336	-20.52843493482341	-20.52843493482341	-5.068199872970581	-18.51960027217865	-0.42791303778674616	1	69	-17.195657581322852	-17.195657581322852	-25.408599662780762	12.289999961853027	-0.2013465602792585	1	894	1:224192547-224183336	[224192478]	[224192547]	[224192547]	[224193441]
1	224375822	224375843	ENST00000465271_1	21	+	224375822	224375843	0	1	21	0	ENST00000465271	21	+	CNIH4	0	224356924	-21.786761692592076	-19.959285463605607	-17.45699971516927		1.7388571202754974	1	21	-21.069101303010626	-19.39773544617691	-34.14920063018799	5.210000038146973	0.19262475220742234	1	3609	1:224375843-224356924	[224375822]	[224375843]	[224375843]	[224379452]
1	226071479	226071566	ENST00000366815_1	87	+	226071479	226071566	0	1	87	0	ENST00000366815	87	+	H3-3A	0	226064351	-7.501045923123415	-7.501045923123415	-11.414266840616863	1.305199964841207	4.39795402570055	1	87	-7.073505549833475	-5.605430474591176	-16.782666635513305	1.74760000705719	6.1533399570659295	1	453	1:226071566-226064351	[226071479]	[226071566]	[226071566]	[226072019]
1	230997263	231000181	ENST00000310256_1	48	+	230997263	231000181	0	2	4,44	0,2874	ENST00000310256	2918	+	ARV1	0	230979105	-11.649999976158142	4.573999881744385			3.1305000334978104	3	8	-19.639410983687075	-19.639410983687075	-13.096199945608776	-0.16933338840802512	-0.7112280341140848	2	3466	1:231000181-230979105	[230997263, 230997263]	[230997267, 230997267]	[230997267]	[231000733]
1	231564905	231564929	ENST00000366639_1	24	+	231564905	231564929	0	1	24	0	ENST00000366639	24	+	TSNAX	0	231528810	-16.90874997029702	-15.467375248670578	-19.383399951457978		-0.34224999882280827	1	24	-19.934612470833642	-19.33973500433439	-21.522000122070313	14.807000160217285	0.894958930633063	3	1595	1:231564929-231528810	[231564905]	[231564929]	[231564929]	[231566524]
1	232978231	232978258	ENST00000366628_1	27	+	232978231	232978258	0	1	27	0	ENST00000366628	27	+	NTPCR	0	232950710	-29.247777815218324	-28.965370443132187	-30.679933547973633		-0.7739259211553468	1	27	-22.819345667419217	-22.076668851637102	-13.385199801127117	3.194000005722046	-0.5053464692218962	3	5624	1:232978258-232950710	[232978231]	[232978258]	[232978258]	[232983882]
1	1311768	1311858	ENST00000435064_1	90	-	1311768	1311858	0	1	90	0	ENST00000435064	90	-	INTS11	0	1324608								-30.122208451902544	-28.664019363324616	-20.46460003852844	-15.654299998283387	-0.5395366816806633	3	259	1:1311858-1324608	[]	[]	[1311599]	[1311858]
1	1373764	1373800	ENST00000338338_1	36	-	1373764	1373800	0	1	36	0	ENST00000338338	36	-	AURKAIP1	0	1374756								-27.54721553509052	-27.54721553509052	-44.57599983215332	-18.798200130462646	-1.1881230731279804	2	65	1:1373800-1374756	[]	[]	[1373735]	[1373800]
1	1787321	1787330	ENST00000378609_1	9	-	1787321	1787330	0	1	9	0	ENST00000378609	9	-	GNB1	0	1825453	-16.149333053165012	-16.149333053165012			1.6101110908720229	1	9	-13.351116479774811	-11.209509364418981	-5.416866648197174	5.4190000057220455	2.547283935003068	3	1768	1:1787330-1825453	[1787321]	[1787330]	[1785285]	[1787053]
1	2189552	2189708	ENST00000378546_1	156	-	2189552	2189708	0	1	156	0	ENST00000378546	156	-	FAAP20	0	2194749								-14.030437905684684	-12.295226002903018	-21.184733080863953	-2.4580002069473266	-1.063090320832036	2	161	1:2189708-2194749	[]	[]	[2189547]	[2189708]
1	3780928	3781087	ENST00000378251_1	159	-	3780928	3781087	0	1	159	0	ENST00000378251	159	-	LRRC47	0	3796476								-16.263912148399516	-14.723572294008884	-15.488866583506267	0.14350008964538574	-0.8372353902312176	1	2529	1:3781087-3796476	[]	[]	[3778558]	[3781087]
1	6186458	6186671	ENST00000234875_1	213	-	6186458	6186671	0	1	213	0	ENST00000234875	213	-	RPL22	0	6199573								-20.615169821861677	-20.615169821861677	-8.711932945251466	-1.9658997535705567	0.3535758885485861	2	1652	1:6186671-6199573	[]	[]	[6185019]	[6186671]
1	6224968	6225079	ENST00000343813_1	111	-	6224968	6225079	0	1	111	0	ENST00000343813	111	-	ICMT	0	6235911								-20.084386029479138	-20.084386029479138	-6.47819994688034	5.182000160217285	0.013733651385549382	2	3887	1:6225079-6235911	[]	[]	[6221192]	[6225079]
1	6264563	6264596	ENST00000361521_1	33	-	6264563	6264596	0	1	33	0	ENST00000361521	33	-	ACOT7	0	6393399								-20.50317532988695	-14.210747707623701	-9.163799858093261	-5.351400418579578	1.456560000694142	3	325	1:6264596-6393399	[]	[]	[6264271]	[6264596]
1	8861248	8861359	ENST00000234590_1	111	-	8861248	8861359	0	1	111	0	ENST00000234590	111	-	ENO1	0	8874908								-17.96123877192537	-16.958544390276074	-27.360332870483397	-1.3933001667261125	0.23890555512690398	1	360	1:8861359-8874908	[]	[]	[8860999]	[8861359]
1	10461438	10461489	ENST00000377038_1	51	-	10461438	10461489	0	1	51	0	ENST00000377038	51	-	DFFA	0	10472458								-13.240861663298027	-12.447467266997759	-13.328600454330445	6.797999858856201	-0.3286406132960591	1	4968	1:10461489-10472458	[]	[]	[10456521]	[10461489]
1	11674714	11674774	ENST00000376692_1	60	-	11674714	11674774	0	1	60	0	ENST00000376692	60	-	MAD2L2	0	11680601								-17.00694237886849	-17.00694237886849	-6.222266586621602	-5.269200066725413	1.1497118694691966	3	295	1:11674774-11680601	[]	[]	[11674479]	[11674774]
1	17408963	17409089	ENST00000375436_1	126	-	17408963	17409089	0	1	126	0	ENST00000375436	126	-	RCC2	0	17438514								-20.860359705773	-19.532331366915088	-12.57300017674764	2.934299850463867	1.1012854065657633	2	2330	1:17409089-17438514	[]	[]	[17406759]	[17409089]
1	20500665	20500689	ENST00000264198_1	24	-	20500665	20500689	0	1	24	0	ENST00000264198	24	-	MUL1	0	20508024								-27.052785092937775	-25.820394591888753	-46.99780101776123	-9.872200083732604	-0.49319484897596005	1	1242	1:20500689-20508024	[]	[]	[20499447]	[20500689]
1	20652243	20652378	ENST00000602624_1	135	-	20652243	20652378	0	1	135	0	ENST00000602624	135	-	DDOST	0	20661350								-20.085708945339377	-20.085708945339377	-20.44793322881063	6.7820000648498535	0.10789867013749323	2	602	1:20652378-20661350	[]	[]	[20651776]	[20652378]
1	23310405	23310453	ENST00000302271_1	48	-	23310405	23310453	0	1	48	0	ENST00000302271	48	-	HNRNPR	0	23341008								-20.550162191173047	-20.550162191173047	-11.087200164794922	5.271400099992752	3.0281949531262864	1	5766	1:23310453-23341008	[]	[]	[23304687]	[23310453]
1	23558287	23558959	ENST00000374561_1	153	-	23558287	23558959	0	2	128,25	0,647	ENST00000374561	672	-	ID3	0	23559426	-11.342445312999189	-10.471711015561596	-2.610933303833008	-5.636999881267547	3.9811171726323664	2	128	-17.345999961113197	-15.25499515637496	-11.479400265216828	3.5054998913314193	3.0075077448551166	2	1034	1:23558959-23559426	[23558287]	[23558415]	[23557925, 23558415]	[23558415, 23558959]
1	23970997	23971141	ENST00000492112_1	144	-	23970997	23971141	0	1	144	0	ENST00000492112	144	-	SRSF10	0	23980255								-16.399059408710382	-15.919373795134687	-13.512866576512655	10.324000358581543	2.6675936129568827	1	6795	1:23971141-23980255	[]	[]	[23964346]	[23971141]
1	25223235	25223265	ENST00000236273_1	30	-	25223235	25223265	0	1	30	0	ENST00000236273	30	-	SYF2	0	25232467								-20.861963516789856	-20.861963516789856	-21.815999889373778	-8.469700050354003	0.5948161618888727	1	990	1:25223265-25232467	[]	[]	[25222275]	[25223265]
1	25900907	25901015	ENST00000455785_1	108	-	25900907	25901015	0	1	108	0	ENST00000455785	108	-	STMN1	0	25904676								-16.78197207296438	-14.682568592172004	-23.251666621367136	-2.3075000017881395	3.7890633441818258	1	900	1:25901015-25904676	[]	[]	[25900115]	[25901015]
1	27666341	27666380	ENST00000361157_1	39	-	27666341	27666380	0	1	39	0	ENST00000361157	39	-	IFI6	0	27669314								-11.305818605422974	-11.305818605422974	-18.031533082326252	1.1040000120798747	-0.02841767332475468	2	317	1:27666380-27669314	[]	[]	[27666063]	[27666380]
1	28603484	28603538	ENST00000373824_1	54	-	28603484	28603538	0	1	54	0	ENST00000373824	54	-	TAF12	0	28622081								-13.781975283829498	-13.781975283829498	-24.691266441345213	2.162899971008301	3.417657478940599	2	689	1:28603538-28622081	[]	[]	[28602849]	[28603538]
1	30932997	30933210	ENST00000426105_1	213	-	30932997	30933210	0	1	213	0	ENST00000426105	213	-	PUM1	0	31059566								-10.069369739692766	-9.313195663464699	-2.092599805196126	2.574400043487549	5.142342561070126	3	1705	1:30933210-31059566	[]	[]	[30931505]	[30933210]
1	31260032	31260071	ENST00000263694_1	39	-	31260032	31260071	0	1	39	0	ENST00000263694	39	-	SNRNP40	0	31296751								-21.228095197961444	-21.228095197961444	-37.20019957224528	-6.746200054883957	1.531242061032182	1	504	1:31260071-31296751	[]	[]	[31259567]	[31260071]
1	31630492	31630612	ENST00000373703_1	120	-	31630492	31630612	0	1	120	0	ENST00000373703	120	-	PEF1	0	31644864								-24.798998597585452	-21.879084358590255	-31.834732818603516	-8.009299868345261	0.842093708945053	1	747	1:31630612-31644864	[]	[]	[31629865]	[31630612]
1	31908839	31908851	ENST00000647444_1	12	-	31908839	31908851	0	1	12	0	ENST00000647444	12	-	PTP4A2	0	31919065								-16.04116829407953	-16.04116829407953	-4.5905999660491945	1.6313000440597534	2.9092167404063582	3	2431	1:31908851-31919065	[]	[]	[31906420]	[31908851]
1	32334392	32334596	ENST00000329421_1	204	-	32334392	32334596	0	1	204	0	ENST00000329421	204	-	MARCKSL1	0	32336033								-7.409299489238489	-7.409299489238489	-18.94560022155444	2.388399839401245	5.0755815575572285	2	758	1:32334596-32336033	[]	[]	[32333838]	[32334596]
1	32775944	32775980	ENST00000373477_1	36	-	32775944	32775980	0	1	36	0	ENST00000373477	36	-	YARS1	0	32817244								-19.66172127687802	-19.66172127687802	-34.179400253295896	-3.9272000670433043	1.2278140157414412	3	742	1:32775980-32817244	[]	[]	[32775238]	[32775980]
1	33013075	33013180	ENST00000672715_1	105	-	33013075	33013180	0	1	105	0	ENST00000672715	105	-	AK2	0	33036828								-23.451762171550975	-23.338727400131187	-28.020600700378417	0.6425999879837037	0.7817041116093081	2	5195	1:33013180-33036828	[]	[]	[33007985]	[33013180]
1	35184449	35184455	ENST00000357214_1	6	-	35184449	35184455	0	1	6	0	ENST00000357214	6	-	SFPQ	0	35193049								-12.230186592706987	-12.19653039178681	-12.129533497492472	9.826000213623047	3.311223834668043	2	1520	1:35184455-35193049	[]	[]	[35182935]	[35184455]
1	35736465	35736495	ENST00000318121_1	30	-	35736465	35736495	0	1	30	0	ENST00000318121	30	-	CLSPN	0	35769870								-20.769785034866267	-19.780787004017522	-35.66173264185588	5.309000015258789	0.25098899831194466	3	4384	1:35736495-35769870	[]	[]	[35732111]	[35736495]
1	36137115	36137202	ENST00000373166_1	87	-	36137115	36137202	0	1	87	0	ENST00000373166	87	-	TRAPPC3	0	36149378								-17.344825710812007	-16.20091605909086	-6.158199723561605	-4.679999971389771	2.2988240853995867	3	631	1:36137202-36149378	[]	[]	[36136571]	[36137202]
1	37494086	37494098	ENST00000296214_1	12	-	37494086	37494098	0	1	12	0	ENST00000296214	12	-	MEAF6	0	37514746								-19.049310413611014	-18.884722117923516	-18.964666239420573	7.045000076293945	0.5103522226993601	2	4106	1:37494098-37514746	[]	[]	[37489992]	[37494098]
