translon_id	chrom	start	end	strand	transcript_id	exonic_length	blockCount	flank_size	flank_type	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	conservation_specificity
c1norep52	chr1	23333594	23337770	-	ENST00000302271	54	2	150	exonic	4018	-0.08400745	-0.077	1.6306642	-8.437	11.604	150	5.290299892425537	5.999500274658203	3.839508295059204	-5.9039998054504395	11.859999656677246	150	3.2974267	1.677	4.3471613	-14.331	11.604	-5.374307155609131
c1riboseqorf39	chr1	23337830	23338596	-	ENST00000302271	138	2	150	exonic	751	2.2528124	0.956	3.4410129	-7.617	11.86	150	3.013653039932251	2.299499988555908	3.389613628387451	-3.2320001125335693	11.833000183105469	150	3.5507536	1.854	4.003431	-2.495	11.86	-1.2979412078857422
c1norep53	chr1	23370263	23370362	+	ENST00000335648	99	1	150	exonic	99	0.090323225	-0.018	0.6575866	-1.884	2.032	150	0.7491933107376099	0.4959999918937683	1.2629908323287964	-1.7109999656677246	5.453999996185303	150	0.2817467	0.231	1.0207461	-2.485	2.919	-0.6588701009750366
c1norep54	chr1	23576962	23577232	-	ENST00000648225	270	1	150	exonic	270	0.43982223	0.1715	1.8171219	-7.368	7.52	150	3.526233434677124	2.990000009536743	2.6242191791534424	-0.6859999895095825	11.196000099182129	150	-0.2976666	-0.1515	1.2930229	-4.298	4.723	-3.086411237716675
c1riboseqorf40	chr1	24415814	24419407	+	ENST00000374399	207	2	150	exonic	3572	0.24277101	0.111	1.4655547	-9.963	10.605	150	1.2086067199707031	0.4204999804496765	3.0129640102386475	-8.07699966430664	8.605999946594238	150	0.62236667	0.261	3.230474	-10.421	11.684	-0.965835690498352
c1riboseqorf41	chr1	25338328	25338385	+	ENST00000491936	57	1	150	exonic	57	1.7513682	0.747	3.1628098	-3.447	10.521	150	-0.9416332840919495	-0.7165000438690186	3.0490012168884277	-11.07699966430664	7.426000118255615	150	0.21957332	0.126	1.9475431	-7.034	8.93	1.531794786453247
c1riboseqorf42	chr1	25990761	25990821	-	ENST00000374282	60	1	150	exonic	60	3.8386168	3.317	5.092637	-11.508	11.856	150	0.7637133598327637	0.4455000162124634	2.356778860092163	-8.692999839782715	8.63700008392334	150	1.2331266	0.2635	3.0900707	-6.278	11.238	2.605490207672119
c1norep55	chr1	26021793	26021856	+	ENST00000374280	63	1	150	exonic	63	0.16238095	0.195	1.9107449	-6.403	6.929	150	1.9661531448364258	1.0164999961853027	3.3261730670928955	-6.88100004196167	11.406000137329102	150	0.60564667	0.43	1.6467004	-5.975	6.954	-1.803772211074829
c1norep56	chr1	26021870	26021921	+	ENST00000374280	51	1	150	exonic	51	0.7091372	0.517	1.2937791	-2.148	3.678	150	0.8839666843414307	0.4074999988079071	2.584080219268799	-6.88100004196167	11.406000137329102	150	1.1068333	0.717	1.9645679	-5.975	8.29	-0.3976961374282837
c1riboseqorf43	chr1	26022215	26022533	+	ENST00000374280	318	1	150	exonic	318	1.0805503	0.7555	1.8807907	-4.245	7.787	150	0.6975000500679016	0.5	1.6301841735839844	-6.478000164031982	6.425000190734863	150	1.3394268	0.431	2.9237883	-10.065	11.453	-0.2588764429092407
c1riboseqorf44	chr1	26111863	26111914	+	ENST00000374269	51	1	150	exonic	51	6.2968616	6.656	3.3586557	0.143	11.413	150	4.103899955749512	3.1045000553131104	3.7361810207366943	-3.2019999027252197	11.41100025177002	150	1.8884133	0.992	2.607312	-2.456	11.413	2.1929616928100586
c1riboseqorf45	chr1	26159118	26161290	+	ENST00000374268	87	2	150	exonic	2046	1.0222957	0.465	2.240764	-10.079	11.496	150	3.1130001544952393	2.065500020980835	3.232316017150879	-5.461999893188477	11.243000030517578	150	4.8009806	4.8025	4.677564	-10.443	11.841	-3.7786848545074463
c1norep57	chr1	26432950	26438283	+	ENST00000360009	174	2	150	exonic	5302	-0.026004508	-0.083	1.8788385	-12.255	11.792	150	0.6632667183876038	0.2355000078678131	2.038051128387451	-4.895999908447266	11.791999816894531	150	0.48695332	0.24700001	1.9757779	-3.519	11.699	-0.6892712116241455
c1norep58	chr1	26475268	26475523	+	ENST00000361427	255	1	150	exonic	255	2.3987803	1.9	2.4076018	-4.124	10.615	150	7.342466831207275	7.716000080108643	3.003488540649414	-4.025000095367432	11.718999862670898	150	1.8577466	1.573	1.8948283	-3.74	7.122	-4.943686485290527
c1riboseqorf46	chr1	26696117	26696231	+	ENST00000324856	114	1	150	exonic	114	4.728544	5.0815	3.1149638	-0.681	10.67	150	5.63381290435791	5.318499565124512	2.959421157836914	-0.6740000247955322	10.730999946594238	150	5.70372	6.322	2.920374	0.0	10.621	-0.9751758575439453
c1riboseqorf47	chr1	26788084	26790766	+	ENST00000674202	192	2	150	exonic	2682	1.1313818	0.669	1.8582939	-4.925	11.653	150	1.2482199668884277	0.7430000305175781	2.653794765472412	-7.534999847412109	9.37399959564209	150	2.9047534	1.5929999	3.480154	-3.892	11.871	-1.773371696472168
c1norep59	chr1	27552105	27552162	-	ENST00000247087	57	1	150	exonic	57	7.472263	7.574	3.0929234	-0.725	11.677	150	1.5178931951522827	0.2304999977350235	3.8598549365997314	-9.989999771118164	11.699999809265137	150	7.0962005	7.561	3.4095993	-2.908	11.658	0.37606239318847656
c1norep60	chr1	27553271	27558378	-	ENST00000374011	93	2	150	exonic	5021	1.481941	0.728	2.6126502	-10.386	11.294	150	0.8506866693496704	0.7725000381469727	1.314453125	-5.664999961853027	5.708000183105469	150	3.6579533	3.677	2.9858458	-8.979	11.179	-2.1760122776031494
c1riboseqorf48	chr1	27558733	27604175	-	ENST00000642416	264	3	150	exonic	45228	1.5653467	0.704	2.8227866	-12.038	11.814	150	3.278693437576294	1.9505000114440918	4.091277122497559	-5.9070000648498535	11.138999938964844	150	1.0374334	0.43699998	2.045027	-3.624	11.152	-1.7133467197418213
c1norep61	chr1	27558867	27603548	-	ENST00000247087	168	2	150	exonic	44467	1.5174545	0.676	2.7972863	-12.038	11.814	150	3.3464932441711426	2.8519999980926514	2.470397710800171	-1.7929999828338623	10.583999633789062	150	2.2641199	2.148	2.9065459	-9.027	11.768	-1.8290387392044067
c1norep62	chr1	27666097	27666286	-	ENST00000339145	130	1	150	exonic	130	-0.24733077	-0.124	0.97325206	-6.223	1.339	141	-0.011035459116101265	0.07400000095367432	1.5832290649414062	-7.10099983215332	4.517000198364258	150	0.64356667	0.6865	1.5626104	-5.109	4.008	-0.8908974528312683
c1norep63	chr1	27830815	27830917	+	ENST00000236412	102	1	150	exonic	102	6.50447	7.604	3.9228754	-1.38	11.743	147	1.5112857818603516	0.5659999847412109	3.580415725708008	-7.864999771118164	11.725000381469727	150	1.4746268	0.943	2.0891447	-2.609	8.591	4.9931840896606445
c1norep64	chr1	27830815	27832793	+	ENST00000311772	114	2	150	exonic	1978	1.5640724	0.814	2.5385122	-5.049	11.749	147	1.5112857818603516	0.5659999847412109	3.580415725708008	-7.864999771118164	11.725000381469727	150	2.7898664	1.4605	3.551527	-3.348	11.749	-1.2257940769195557
c1riboseqorf49	chr1	27914631	27914715	-	ENST00000373909	84	1	150	exonic	84	-0.73776174	-0.301	3.4962876	-20.0	6.009	150	-0.026066672056913376	-0.1120000034570694	2.2189033031463623	-6.97599983215332	8.529000282287598	150	0.34336674	0.1345	3.530159	-14.632	11.14	-1.081128478050232
c1riboseqorf50	chr1	28058087	28088630	-	ENST00000540618	114	2	150	exonic	29516	0.37529972	0.163	1.5920393	-14.206	11.741	150	1.2517532110214233	0.6380000114440918	2.7488901615142822	-5.886000156402588	10.987000465393066	150	2.8477135	1.8975	3.215755	-3.956	11.482	-2.4724137783050537
c1norep65	chr1	28151039	28193794	-	ENST00000305392	93	2	150	exonic	41642	-0.36474967	-0.134	1.4680309	-15.353	11.157	150	0.5354932546615601	0.26899999380111694	2.1826791763305664	-6.486999988555908	10.244999885559082	150	3.1655865	1.6470001	5.0009284	-20.0	11.91	-3.5303361415863037
c1norep66	chr1	28176611	28193794	-	ENST00000539896	135	2	150	exonic	16560	-0.40126565	-0.14250001	1.5332226	-12.795	11.157	150	0.5354932546615601	0.26899999380111694	2.1826791763305664	-6.486999988555908	10.244999885559082	150	-0.19052666	-0.0785	2.0490866	-10.49	9.689	-0.9367588758468628
c1riboseqorf51	chr1	28259538	28259598	+	ENST00000253063	60	1	150	exonic	60	2.5992334	2.192	2.6680434	-2.499	11.455	150	3.208453416824341	3.1019999980926514	3.285165786743164	-11.869000434875488	11.616000175476074	144	1.0475487	0.57850003	1.6234503	-1.899	5.902	-0.609220027923584
c1norep67	chr1	28438261	28438363	+	ENST00000373836	95	1	150	exonic	95	1.8619894	1.722	2.0607426	-2.294	7.415	150	2.7631266117095947	1.8044999837875366	3.1610727310180664	-6.60099983215332	11.814000129699707	150	4.4784064	3.4	3.5945039	-0.963	11.815	-2.6164169311523438
c1norep68	chr1	28438292	28438382	+	ENST00000373836	83	1	150	exonic	83	2.4916747	2.285	2.366408	-2.294	9.053	150	2.288393497467041	1.4790000915527344	2.9278156757354736	-6.60099983215332	11.814000129699707	150	4.2389865	3.225	3.6158195	-1.943	11.815	-1.7473118305206299
c1riboseqorf52	chr1	28509189	28509279	+	ENST00000413987	90	1	150	exonic	90	-1.0839889	-0.90250003	1.1477178	-5.33	1.015	150	-0.9202466607093811	-0.6679999828338623	1.1073132753372192	-5.103000164031982	0.6840000152587891	150	-1.0826932	-0.6075	1.4337106	-6.81	0.928	-0.16374224424362183
c1norep69	chr1	28516732	28516795	+	ENST00000373833	63	1	150	exonic	63	1.5558571	0.936	1.8481008	-1.325	8.926	150	0.701793372631073	0.40950000286102295	1.6861382722854614	-6.715000152587891	7.086999893188477	150	1.3546866	0.5935	2.428513	-3.014	10.295	0.2011704444885254
c1riboseqorf53	chr1	28581592	28581742	-	ENST00000461448	150	1	150	exonic	150	-0.49034667	-0.489	1.4363031	-5.975	3.86	150	-2.792919874191284	-1.6855000257492065	4.257297039031982	-20.0	8.864999771118164	150	-0.7156867	-0.4605	1.3851534	-8.589	3.516	0.22534000873565674
c1norep70	chr1	28769010	28769154	+	ENST00000373812	144	1	150	exonic	144	6.4606805	6.0345	2.9657106	0.005	11.595	150	3.7109603881835938	3.110499858856201	3.321256637573242	-1.4769999980926514	11.567000389099121	150	6.5054197	6.5944996	2.5016012	-0.222	11.634	-0.0447392463684082
c1norep71	chr1	30716813	30716885	-	ENST00000373765	72	1	150	exonic	72	4.8767776	5.983	5.097106	-20.0	11.192	150	1.349440097808838	0.24849998950958252	3.328531265258789	-5.997000217437744	11.802000045776367	150	0.50431335	0.067499995	3.3618062	-10.188	11.189	3.5273375511169434
c1riboseqorf54	chr1	30718865	30719027	+	ENST00000454613	162	1	150	exonic	162	2.799568	1.0009999	4.2517962	-11.088	11.649	150	4.586340427398682	4.804499626159668	4.085333347320557	-6.203999996185303	11.536999702453613	150	-0.56834006	-0.26749998	1.3353387	-7.159	2.407	-1.7867724895477295
c1norep72	chr1	31764197	31764248	-	ENST00000398542	51	1	150	exonic	51	2.2627256	1.885	2.4705446	-4.44	7.992	150	3.155019998550415	2.6630001068115234	2.475132703781128	-1.5119999647140503	9.868000030517578	150	2.60132	2.41	2.049161	-3.005	9.643	-0.8922944068908691
c1riboseqorf55	chr1	31919562	31938010	-	ENST00000647444	120	2	150	exonic	17888	0.6805598	0.274	2.0806391	-12.467	11.813	150	5.9150261878967285	5.7729997634887695	2.536989212036133	-0.8410000205039978	10.697999954223633	150	6.3814535	6.5839996	2.8340678	-1.115	11.702	-5.700893878936768
c1riboseqorf56	chr1	32817299	32817353	-	ENST00000373477	54	1	150	exonic	54	2.2390559	1.3475001	2.5834112	-0.881	9.689	150	1.8804465532302856	0.9279999732971191	3.0109713077545166	-5.074999809265137	11.576000213623047	150	2.4876533	1.168	3.2861779	-2.609	11.104	-0.2485973834991455
c1riboseqorf57	chr1	32817374	32818100	-	ENST00000373477	726	1	150	exonic	726	1.7587686	0.845	2.9566987	-5.919	11.576	150	0.40088000893592834	0.03400000184774399	2.3978090286254883	-6.440000057220459	10.5	150	2.1397266	1.0085001	2.7283041	-2.609	11.063	-0.38095808029174805
c1riboseqorf58	chr1	33181556	33181904	-	ENST00000291416	348	1	150	exonic	348	1.3702902	1.0025	1.6401072	-1.73	7.838	150	2.3191730976104736	1.6579999923706055	2.642814874649048	-1.7899999618530273	10.097999572753906	150	2.3468733	1.187	2.9020464	-2.904	11.424	-0.9765831232070923
c1riboseqorf59	chr1	33349632	33349743	-	ENST00000373418	111	1	150	exonic	111	4.6526303	4.652	2.304196	-0.103	10.071	150	2.429499864578247	2.005499839782715	2.0615499019622803	-1.2740000486373901	7.684999942779541	150	3.5908399	3.0175	3.246031	-1.969	10.56	1.0617904663085938
c1riboseqorf60	chr1	34781521	34781626	+	ENST00000373366	105	1	150	exonic	105	-0.1954	-0.04	1.6851702	-6.599	5.99	150	0.5833533406257629	0.5084999799728394	2.280548095703125	-7.11299991607666	6.925000190734863	150	-0.0028933333	0.0265	1.5836469	-8.915	4.768	-0.7787533402442932
c1riboseqorf61	chr1	34855116	34855644	-	ENST00000446026	528	1	150	exonic	528	0.55181813	0.623	1.7623755	-8.319	6.773	150	4.2515997886657715	3.4739999771118164	4.427559852600098	-9.506999969482422	11.878000259399414	149	1.1943959	0.76	2.3623555	-6.096	11.27	-3.699781656265259
c1riboseqorf62	chr1	34855546	34855699	-	ENST00000446026	153	1	150	exonic	153	0.8155751	0.794	2.2811537	-8.828	6.773	150	5.9722137451171875	7.675000190734863	3.978134870529175	-9.506999969482422	11.878000259399414	150	0.038066674	0.234	1.6274614	-6.18	4.289	-5.1566386222839355
c1norep73	chr1	34855790	34859487	-	ENST00000423898	225	2	150	exonic	3611	0.3064783	0.042	2.1103494	-14.23	11.892	150	-0.07919999957084656	0.02250000089406967	1.1456037759780884	-5.525000095367432	3.3289999961853027	150	4.1218667	3.312	4.429947	-9.507	11.878	-3.8153884410858154
c1norep74	chr1	35030640	35030724	-	ENST00000493328	84	1	150	exonic	84	1.9134521	1.2644999	2.573141	-3.74	9.131	150	0.10407332330942154	0.13850000500679016	1.1984652280807495	-5.354000091552734	4.315999984741211	150	2.7423327	2.1155	3.430993	-7.404	11.81	-0.8288805484771729
c1riboseqorf63	chr1	35030648	35031872	-	ENST00000357182	123	2	150	exonic	1224	0.08333498	0.089	1.6387104	-9.285	9.131	150	0.35239332914352417	0.04100000113248825	2.2013044357299805	-7.5229997634887695	7.98199987411499	150	2.88168	2.21	3.396273	-7.404	11.81	-2.7983450889587402
c1riboseqorf64	chr1	35557212	35557269	-	ENST00000325722	57	1	150	exonic	57	3.3466666	3.252	1.9685079	-0.483	8.064	150	2.9719200134277344	2.8309998512268066	2.357250690460205	-4.336999893188477	9.817000389099121	150	2.4365532	1.639	2.6638908	-4.505	11.183	0.37474656105041504
c1riboseqorf65	chr1	35557951	35558134	+	ENST00000373243	183	1	150	exonic	183	4.018448	3.893	2.7574174	-2.886	11.745	150	4.350379943847656	3.879000186920166	3.219423294067383	-3.3559999465942383	11.74899959564209	150	5.8457265	5.9294996	3.455073	-1.377	11.76	-1.8272786140441895
c1norep75	chr1	35574579	35574684	-	ENST00000444348	105	1	150	exonic	105	-0.21717143	-0.27	1.2948374	-4.012	4.042	150	-0.05538666248321533	0.06549999862909317	1.4046248197555542	-4.173999786376953	3.4730000495910645	150	-0.12038666	0.0385	1.455314	-6.287	4.36	-0.16178476810455322
c1norep76	chr1	35883416	35893112	+	ENST00000373204	351	4	150	exonic	9612	1.0128728	0.418	2.378733	-7.726	11.778	148	4.525587558746338	4.6529998779296875	3.2837655544281006	-0.27900001406669617	11.711999893188477	150	7.2329135	7.854	4.10075	-0.39	11.778	-6.220040798187256
c1riboseqorf66	chr1	35931165	35931228	+	ENST00000373191	63	1	150	exonic	63	0.6522063	0.077	2.14111	-4.116	6.991	150	2.152100086212158	1.2265000343322754	3.041512966156006	-4.684999942779541	11.354000091552734	150	0.7478067	0.5905	1.8106861	-4.911	7.328	-1.4998937845230103
c1riboseqorf67	chr1	35931422	35945764	+	ENST00000373191	96	2	150	exonic	14033	0.22461426	0.095	1.6415287	-12.435	11.602	150	1.6879533529281616	0.9884999990463257	2.5421547889709473	-4.5929999351501465	9.680000305175781	150	5.2042866	4.1724997	4.368902	-1.236	11.577	-4.979672431945801
c1riboseqorf68	chr1	36156333	36156387	+	ENST00000373150	54	1	150	exonic	54	3.9340556	3.7335	3.474133	-6.05	11.061	150	1.4604933261871338	0.8910000324249268	1.9977397918701172	-2.7249999046325684	9.204000473022461	150	2.1327934	1.324	2.8139699	-3.631	11.112	1.8012621402740479
c1riboseqorf69	chr1	36259387	36259483	+	ENST00000354618	96	1	150	exonic	96	1.6923958	1.402	1.9683403	-6.496	9.92	150	0.7481266260147095	0.38199999928474426	1.837859034538269	-3.0820000171661377	10.442999839782715	150	0.39046666	0.11850001	1.7866901	-3.772	10.459	0.9442691802978516
c1norep77	chr1	36323460	36323511	-	ENST00000490466	51	1	150	exonic	51	0.67864704	0.471	1.3405355	-2.216	4.149	138	2.728384256362915	1.7200000286102295	3.1767303943634033	-6.1519999504089355	10.616999626159668	150	0.53693336	0.195	1.6258353	-6.5	8.221	-2.0497372150421143
c1norep78	chr1	36324029	36324098	-	ENST00000270824	69	1	150	exonic	69	-0.30926087	-0.117	1.0238217	-4.647	1.855	150	1.2866798639297485	0.5289999842643738	2.414919137954712	-4.254000186920166	9.284000396728516	150	0.003913355	0.060999997	1.5240904	-10.039	5.76	-1.5959407091140747
c1riboseqorf70	chr1	36385830	36385893	-	ENST00000373132	63	1	150	exonic	63	2.875778	3.1	2.4141736	-1.818	8.866	150	2.3600733280181885	0.9485000371932983	3.536466121673584	-3.117000102996826	11.531999588012695	150	3.3569398	2.9615	2.6757534	-3.388	11.165	-0.48116183280944824
c1riboseqorf71	chr1	36394088	36397776	-	ENST00000315732	75	2	150	exonic	3554	-0.096515484	-0.053	1.5750151	-20.0	11.717	150	-0.34380000829696655	-0.04150000214576721	2.026066303253174	-10.892000198364258	5.598999977111816	150	5.5486665	7.597	4.496383	-14.913	11.718	-5.645182132720947
c1riboseqorf72	chr1	36397811	36397868	-	ENST00000315732	57	1	150	exonic	57	-0.68492967	-0.067	2.6948824	-10.892	5.599	150	0.08790667355060577	-0.27549999952316284	2.5476033687591553	-10.350000381469727	10.423999786376953	150	0.17102668	0.0715	1.27091	-3.752	4.454	-0.8559563159942627
c1riboseqorf73	chr1	37455587	37455830	-	ENST00000424989	243	1	150	exonic	243	0.11345681	0.101	2.06285	-9.106	7.35	150	1.6359000205993652	1.0850000381469727	2.1309902667999268	-5.14900016784668	9.79800033569336	150	0.060226656	0.131	1.8033559	-7.359	7.095	-1.522443175315857
c1norep79	chr1	37455792	37456444	-	ENST00000424989	144	2	150	exonic	598	0.78334284	0.4655	1.8210253	-5.933	9.798	64	-0.9552031755447388	-0.49650001525878906	1.4529696702957153	-7.578999996185303	1.3049999475479126	150	-0.19331995	-0.057499997	1.9931743	-9.106	7.35	0.9766627550125122
c1norep80	chr1	37455907	37474183	-	ENST00000424989	82	3	150	exonic	17695	-0.14714634	-0.053	1.3957639	-13.169	10.482	150	-0.45346003770828247	-0.19850000739097595	1.223412036895752	-4.816999912261963	2.305000066757202	150	1.5415865	1.1615	2.347588	-9.106	9.798	-1.6887328624725342
c1riboseqorf74	chr1	37474592	37475493	+	ENST00000373087	72	2	150	exonic	888	0.7961475	0.2995	1.9334809	-4.199	10.642	150	1.3183599710464478	0.7719999551773071	2.344447374343872	-5.184000015258789	8.75	150	2.0212533	1.3670001	3.4842699	-10.153	11.137	-1.2251057624816895
c1riboseqorf75	chr1	37689876	37690398	-	ENST00000358011	72	2	150	exonic	497	-0.4607103	-0.298	1.4534657	-8.683	11.193	150	-1.0350667238235474	-0.48250001668930054	1.9191910028457642	-11.684000015258789	2.063999891281128	150	3.5415332	2.2655	4.4750814	-15.654	11.869	-4.002243518829346
c1riboseqorf76	chr1	37857671	37859588	-	ENST00000373036	96	2	150	exonic	1914	1.5500629	0.837	2.6070971	-10.148	11.827	150	2.7758066654205322	1.3640000820159912	3.703334331512451	-4.248000144958496	11.746999740600586	150	5.7201934	5.9589996	3.3086667	-1.07	11.805	-4.170130729675293
c1norep81	chr1	37989985	37990057	-	ENST00000461869	72	1	150	exonic	72	0.7120278	0.4005	2.405403	-6.136	10.964	149	1.0932953357696533	0.5590000152587891	2.993149995803833	-8.28499984741211	11.272000312805176	150	3.487107	2.4355001	4.316884	-10.956	11.61	-2.7750792503356934
c1riboseqorf77	chr1	39409618	39409750	+	ENST00000530275	132	1	150	exonic	132	6.6711516	6.1775	3.1021845	0.803	11.846	150	1.8680065870285034	1.0164999961853027	2.9265615940093994	-3.7799999713897705	11.845999717712402	150	3.8187935	3.336	2.874692	-3.29	11.846	2.852358102798462
c1riboseqorf78	chr1	40257529	40257619	-	ENST00000567508	90	1	150	exonic	90	-0.015188901	0.024	1.4806801	-4.59	5.828	150	-0.4141133725643158	-0.1615000069141388	1.1361833810806274	-5.565999984741211	2.2060000896453857	150	0.025933329	0.016999999	1.0774399	-4.311	3.076	-0.041122227907180786
c1riboseqorf79	chr1	40477630	40477762	+	ENST00000372706	132	1	150	exonic	132	0.18528786	0.1555	1.3649186	-6.497	4.978	150	-0.26663336157798767	-0.125	1.4242408275604248	-7.769000053405762	4.913000106811523	150	0.29812002	0.095	1.6435065	-4.519	8.737	-0.11283215880393982
c1norep82	chr1	40493363	40493447	-	ENST00000450713	84	1	150	exonic	84	0.2935	0.2985	1.2052057	-4.0	3.507	150	0.232733353972435	0.07899999618530273	1.2651859521865845	-4.672999858856201	3.9700000286102295	150	-0.3109	-0.044	1.1214769	-5.965	1.888	0.06076665222644806
