chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_cds	gene_name	cds_frame	cds_end_pos	matched_frame_score	max_frame_score	start_region_score	window_max_score	phylop_mean	extension_frame	extension_length	genome_coords
1	35736465	35736495	ENST00000318121_1	30	-	35736465	35736495	0	1	30	0	ENST00000318121	30	-	CLSPN	0	35736498								1:35736465-35736495
1	36137115	36137202	ENST00000373166_1	87	-	36137115	36137202	0	1	87	0	ENST00000373166	87	-	TRAPPC3	0	36137205								1:36137115-36137202
1	37494086	37494098	ENST00000296214_1	12	-	37494086	37494098	0	1	12	0	ENST00000296214	12	-	MEAF6	0	37494101								1:37494086-37494098
1	37803864	37803924	ENST00000373044_1	60	-	37803864	37803924	0	1	60	0	ENST00000373044	60	-	YRDC	0	37803927								1:37803864-37803924
1	42807353	42807413	ENST00000372521_1	60	-	42807353	42807413	0	1	60	0	ENST00000372521	60	-	SVBP	0	42807416								1:42807353-42807413
1	42926875	42927040	ENST00000426263_1	165	-	42926875	42927040	0	1	165	0	ENST00000426263	165	-	SLC2A1	0	42927043								1:42926875-42927040
1	43164313	43164442	ENST00000236051_1	129	-	43164313	43164442	0	1	129	0	ENST00000236051	129	-	EBNA1BP2	0	43164445								1:43164313-43164442
1	43363897	43363915	ENST00000372458_1	18	-	43363897	43363915	0	1	18	0	ENST00000372458	18	-	ELOVL1	0	43363918								1:43363897-43363915
1	44221287	44221557	ENST00000372257_1	270	-	44221287	44221557	0	1	270	0	ENST00000372257	270	-	ERI3	0	44221560								1:44221287-44221557
1	45511073	45511328	ENST00000319248_1	255	-	45511073	45511328	0	1	255	0	ENST00000319248	255	-	PRDX1	0	45511331								1:45511073-45511328
1	46278810	46278864	ENST00000617190_1	54	-	46278810	46278864	0	1	54	0	ENST00000617190	54	-	LRRC41	0	46278867								1:46278810-46278864
1	46635748	46635775	ENST00000574428_1	27	-	46635748	46635775	0	1	27	0	ENST00000574428	27	-	ATPAF1	0	46635778								1:46635748-46635775
1	53226960	53227044	ENST00000371470_1	84	-	53226960	53227044	0	1	84	0	ENST00000371470	84	-	MAGOH	0	53227047								1:53226960-53227044
1	53767870	53767969	ENST00000371429_1	99	-	53767870	53767969	0	1	99	0	ENST00000371429	99	-	NDC1	0	53767972								1:53767870-53767969
1	63441041	63446806	ENST00000271002_1	63	-	63441041	63446806	0	2	62,1	0,5764	ENST00000271002	5765	-	ITGB3BP	0	63446809								1:63441041-63446806
1	67413140	67413206	ENST00000361219_1	66	-	67413140	67413206	0	1	66	0	ENST00000361219	66	-	SERBP1	0	67413209								1:67413140-67413206
1	67705351	67705450	ENST00000370982_1	99	-	67705351	67705450	0	1	99	0	ENST00000370982	99	-	GNG12	0	67705453								1:67705351-67705450
1	84498525	84501844	ENST00000370645_1	42	-	84498525	84501844	0	2	23,19	0,3300	ENST00000370645	3319	-	GNG5	0	84501847								1:84498525-84501844
1	84647357	84647432	ENST00000342203_1	75	-	84647357	84647432	0	1	75	0	ENST00000342203	75	-	SSX2IP	0	84647435								1:84647357-84647432
1	86863410	86863473	ENST00000331835_1	63	-	86863410	86863473	0	1	63	0	ENST00000331835	63	-	SELENOF	0	86863476								1:86863410-86863473
1	88982470	88982653	ENST00000652648_1	183	-	88982470	88982653	0	1	183	0	ENST00000652648	183	-	RBMXL1	0	88982656								1:88982470-88982653
1	93154627	93154669	ENST00000370282_1	42	-	93154627	93154669	0	1	42	0	ENST00000370282	42	-	TMED5	0	93154672								1:93154627-93154669
1	93888980	93888989	ENST00000370238_1	9	-	93888980	93888989	0	1	9	0	ENST00000370238	9	-	GCLM	0	93888992								1:93888980-93888989
1	94897639	94897741	ENST00000370206_1	102	-	94897639	94897741	0	1	102	0	ENST00000370206	102	-	CNN3	0	94897744								1:94897639-94897741
1	108932483	108934669	ENST00000369969_1	63	-	108932483	108934669	0	2	18,45	0,2141	ENST00000369969	2186	-	CLCC1	0	108934672								1:108932483-108934669
1	109064510	109064522	ENST00000338366_1	12	-	109064510	109064522	0	1	12	0	ENST00000338366	12	-	TAF13	0	109064525								1:109064510-109064522
1	109401967	109402012	ENST00000271308_1	45	-	109401967	109402012	0	1	45	0	ENST00000271308	45	-	PSMA5	0	109402015								1:109401967-109402012
1	110401489	110401522	ENST00000602318_1	33	-	110401489	110401522	0	1	33	0	ENST00000602318	33	-	LAMTOR5	0	110401525								1:110401489-110401522
1	111441136	111441229	ENST00000235090_1	93	-	111441136	111441229	0	1	93	0	ENST00000235090	93	-	WDR77	0	111441232								1:111441136-111441229
1	112701446	112701539	ENST00000339083_1	93	-	112701446	112701539	0	1	93	0	ENST00000339083	93	-	RHOC	0	112701542								1:112701446-112701539
1	112913869	112913890	ENST00000369626_1	21	-	112913869	112913890	0	1	21	0	ENST00000369626	21	-	SLC16A1	0	112913893								1:112913869-112913890
1	114708027	114708534	ENST00000369535_1	66	-	114708027	114708534	0	3	23,39,4	0,126,503	ENST00000369535	507	-	NRAS	0	114708537								1:114708027-114708534
1	114718051	114718168	ENST00000358528_1	117	-	114718051	114718168	0	1	117	0	ENST00000358528	117	-	CSDE1	0	114718171								1:114718051-114718168
1	120157013	120157037	ENST00000578049_1	24	-	120157013	120157037	0	1	24	0	ENST00000578049	24	-	SEC22B	0	120157040								1:120157013-120157037
1	145925815	145925881	ENST00000583313_1	66	-	145925815	145925881	0	1	66	0	ENST00000583313	66	-	RBM8A	0	145925884								1:145925815-145925881
1	149842299	149842305	ENST00000369159_1	6	-	149842299	149842305	0	1	6	0	ENST00000369159	6	-	H2AC18	0	149842308								1:149842299-149842305
1	149886142	149886259	ENST00000369155_1	117	-	149886142	149886259	0	1	117	0	ENST00000369155	117	-	H2BC21	0	149886262								1:149886142-149886259
1	150966111	150966147	ENST00000368954_1	36	-	150966111	150966147	0	1	36	0	ENST00000368954	36	-	CERS2	0	150966150								1:150966111-150966147
1	151054237	151054246	ENST00000357235_1	9	-	151054237	151054246	0	1	9	0	ENST00000357235	9	-	CDC42SE1	0	151054249								1:151054237-151054246
1	151176631	151176643	ENST00000368892_1	12	-	151176631	151176643	0	1	12	0	ENST00000368892	12	-	VPS72	0	151176646								1:151176631-151176643
1	151759980	151760049	ENST00000368830_1	69	-	151759980	151760049	0	1	69	0	ENST00000368830	69	-	MRPL9	0	151760052								1:151759980-151760049
1	151983078	151983162	ENST00000368811_1	84	-	151983078	151983162	0	1	84	0	ENST00000368811	84	-	S100A10	0	151983165								1:151983078-151983162
1	152032577	152032661	ENST00000271638_1	84	-	152032577	152032661	0	1	84	0	ENST00000271638	84	-	S100A11	0	152032664								1:152032577-152032661
1	153618855	153618894	ENST00000476133_1	39	-	153618855	153618894	0	1	39	0	ENST00000476133	39	-	S100A13	0	153618897								1:153618855-153618894
1	153662347	153662395	ENST00000361891_1	48	-	153662347	153662395	0	1	48	0	ENST00000361891	48	-	ILF2	0	153662398								1:153662347-153662395
1	154550320	154550437	ENST00000292211_1	117	-	154550320	154550437	0	1	117	0	ENST00000292211	117	-	UBE2Q1	0	154550440								1:154550320-154550437
1	154584742	154584805	ENST00000368474_1	63	-	154584742	154584805	0	1	63	0	ENST00000368474	63	-	ADAR	0	154584808								1:154584742-154584805
1	154925035	154925128	ENST00000368467_1	93	-	154925035	154925128	0	1	93	0	ENST00000368467	93	-	PMVK	0	154925131								1:154925035-154925128
1	155169433	155169439	ENST00000295682_1	6	-	155169433	155169439	0	1	6	0	ENST00000295682	6	-	KRTCAP2	0	155169442								1:155169433-155169439
1	156009449	156009539	ENST00000295702_1	90	-	156009449	156009539	0	1	90	0	ENST00000295702	90	-	SSR2	0	156009542								1:156009449-156009539
1	156309036	156309198	ENST00000295688_1	162	-	156309036	156309198	0	1	162	0	ENST00000295688	162	-	CCT3	0	156309201								1:156309036-156309198
1	156723327	156723348	ENST00000368219_1	21	-	156723327	156723348	0	1	21	0	ENST00000368219	21	-	ISG20L2	0	156723351								1:156723327-156723348
1	156743286	156743448	ENST00000357325_1	162	-	156743286	156743448	0	1	162	0	ENST00000357325	162	-	HDGF	0	156743451								1:156743286-156743448
1	159918757	159918799	ENST00000368097_1	42	-	159918757	159918799	0	1	42	0	ENST00000368097	42	-	TAGLN2	0	159918802								1:159918757-159918799
1	160217549	160217591	ENST00000368074_1	42	-	160217549	160217591	0	1	42	0	ENST00000368074	42	-	DCAF8	0	160217594								1:160217549-160217591
1	161037717	161037774	ENST00000423014_1	57	-	161037717	161037774	0	1	57	0	ENST00000423014	57	-	TSTD1	0	161037777								1:161037717-161037774
1	161100649	161100682	ENST00000368010_1	33	-	161100649	161100682	0	1	33	0	ENST00000368010	33	-	PFDN2	0	161100685								1:161100649-161100682
1	167542282	167542297	ENST00000370509_1	15	-	167542282	167542297	0	1	15	0	ENST00000370509	15	-	CREG1	0	167542300								1:167542282-167542297
1	175014647	175014668	ENST00000476371_1	21	-	175014647	175014668	0	1	21	0	ENST00000476371	21	-	MRPS14	0	175014671								1:175014647-175014668
1	180288311	180288362	ENST00000367595_1	51	-	180288311	180288362	0	1	51	0	ENST00000367595	51	-	ACBD6	0	180288365								1:180288311-180288362
1	182384395	182384404	ENST00000331872_1	9	-	182384395	182384404	0	1	9	0	ENST00000331872	9	-	GLUL	0	182384407								1:182384395-182384404
1	183627441	183627531	ENST00000359856_1	90	-	183627441	183627531	0	1	90	0	ENST00000359856	90	-	ARPC5	0	183627534								1:183627441-183627531
1	186313952	186313970	ENST00000367478_1	18	-	186313952	186313970	0	1	18	0	ENST00000367478	18	-	TPR	0	186313973								1:186313952-186313970
1	201484595	201484712	ENST00000340006_1	117	-	201484595	201484712	0	1	117	0	ENST00000340006	117	-	CSRP1	0	201484715								1:201484595-201484712
1	202331810	202331834	ENST00000646651_1	24	-	202331810	202331834	0	1	24	0	ENST00000646651	24	-	UBE2T	0	202331837								1:202331810-202331834
1	202941488	202941572	ENST00000340990_1	84	-	202941488	202941572	0	1	84	0	ENST00000340990	84	-	ADIPOR1	0	202941575								1:202941488-202941572
1	205718273	205718279	ENST00000367142_1	6	-	205718273	205718279	0	1	6	0	ENST00000367142	6	-	NUCKS1	0	205718282								1:205718273-205718279
1	205791430	205791532	ENST00000367137_1	102	-	205791430	205791532	0	1	102	0	ENST00000367137	102	-	SLC41A1	0	205791535								1:205791430-205791532
1	211663365	211663425	ENST00000366999_1	60	-	211663365	211663425	0	1	60	0	ENST00000366999	60	-	NEK2	0	211663428								1:211663365-211663425
1	212365148	212365214	ENST00000261455_1	66	-	212365148	212365214	0	1	66	0	ENST00000261455	66	-	PACC1	0	212365217								1:212365148-212365214
1	224389828	224389834	ENST00000414423_1	6	-	224389828	224389834	0	1	6	0	ENST00000414423	6	-	WDR26	0	224389837								1:224389828-224389834
1	225403137	225403302	ENST00000272163_1	165	-	225403137	225403302	0	1	165	0	ENST00000272163	165	-	LBR	0	225403305								1:225403137-225403302
1	225497681	225497774	ENST00000366843_1	93	-	225497681	225497774	0	1	93	0	ENST00000366843	93	-	ENAH	0	225497777								1:225497681-225497774
1	225920331	225920454	ENST00000343818_1	123	-	225920331	225920454	0	1	123	0	ENST00000343818	123	-	PYCR2	0	225920457								1:225920331-225920454
1	225985268	225985301	ENST00000272091_1	33	-	225985268	225985301	0	1	33	0	ENST00000272091	33	-	SDE2	0	225985304								1:225985268-225985301
1	226361417	226361459	ENST00000366794_1	42	-	226361417	226361459	0	1	42	0	ENST00000366794	42	-	PARP1	0	226361462								1:226361417-226361459
1	228457394	228457424	ENST00000689584_1	30	-	228457394	228457424	0	1	30	0	ENST00000689584	30	-	H2AC25	0	228457427								1:228457394-228457424
1	229441840	229441903	ENST00000261396_1	63	-	229441840	229441903	0	1	63	0	ENST00000261396	63	-	NUP133	0	229441906								1:229441840-229441903
1	230839818	230839851	ENST00000366663_1	33	-	230839818	230839851	0	1	33	0	ENST00000366663	33	-	C1orf198	0	230839854								1:230839818-230839851
1	231366401	231366410	ENST00000366641_1	9	-	231366401	231366410	0	1	9	0	ENST00000366641	9	-	EGLN1	0	231366413								1:231366401-231366410
1	231366401	231366410	ENST00000662216_1	9	-	231366401	231366410	0	1	9	0	ENST00000662216	9	-	ENSG00000287856	0	231366413								1:231366401-231366410
1	234607094	234607136	ENST00000366609_1	42	-	234607094	234607136	0	1	42	0	ENST00000366609	42	-	IRF2BP2	0	234607139								1:234607094-234607136
1	235112018	235112063	ENST00000366607_1	45	-	235112018	235112063	0	1	45	0	ENST00000366607	45	-	TOMM20	0	235112066								1:235112018-235112063
10	1017227	1017338	ENST00000360803_1	111	+	1017227	1017338	0	1	111	0	ENST00000360803	111	+	GTPBP4	0	1017224	-30.92278402130883	-28.33545926226689	-31.06446647644043	-20.866300582885742	-0.22468468349905232	1	111	10:1017227-1017338
10	3136579	3136639	ENST00000381125_1	60	+	3136579	3136639	0	1	60	0	ENST00000381125	60	+	PFKP	0	3136576	-13.722266835346819	-13.722266835346819	-18.868466552098592	-8.33819989040494	-0.31023331857286396	1	60	10:3136579-3136639
10	5456994	5457066	ENST00000355029_1	72	+	5456994	5457066	0	1	72	0	ENST00000355029	72	+	NET1	0	5456991	-14.452583486835161	-13.22022225873338	-10.689800214767455	-6.607000076770783	1.7689722180366516	1	72	10:5456994-5457066
10	5763032	5763062	ENST00000695737_1	30	+	5763032	5763062	0	1	30	0	ENST00000695737	30	+	TASOR2	0	5763029	-36.30769974390666	-31.00316688219706	-44.04819971720378	-36.30769974390666	-0.04456666465848684	1	30	10:5763032-5763062
10	7806980	7807685	ENST00000356708_1	57	+	7806980	7807685	0	2	30,27	0,678	ENST00000356708	705	+	ATP5F1C	0	7806977	-26.34682277286729	-26.34682277286729	-1.3327333450317382	-3.9387334028879804	0.5383177267621991	1	705	10:7806980-7807685
10	12250337	12250526	ENST00000281141_1	189	+	12250337	12250526	0	1	189	0	ENST00000281141	189	+	CDC123	0	12250334	-22.08050517497524	-18.14579388010439	-16.83053290049235	-4.065499949455261	0.8377777808610715	1	189	10:12250337-12250526
10	13209310	13209355	ENST00000378714_1	45	+	13209310	13209355	0	1	45	0	ENST00000378714	45	+	MCM10	0	13209307	-22.99777757326762	-22.99777757326762	-9.256666421890259	-19.936133186022442	-0.2632666643708944	1	45	10:13209310-13209355
10	17237271	17237316	ENST00000544301_1	45	+	17237271	17237316	0	1	45	0	ENST00000544301	45	+	VIM	0	17237268	-13.003933111826578	-11.131799950864579	-18.20540008544922	-10.403199625015258	2.000333334464166	1	45	10:17237271-17237316
10	18675216	18675255	ENST00000377275_1	39	+	18675216	18675255	0	1	39	0	ENST00000377275	39	+	ARL5B	0	18675213	-14.02000016432542	-11.384358935631239	-15.791400337219239	-15.577400207519531	4.688974431692025	1	39	10:18675216-18675255
10	22329542	22329581	ENST00000376663_1	39	+	22329542	22329581	0	1	39	0	ENST00000376663	39	+	BMI1	0	22329539	-9.800820339948704	-9.127692455282578	-5.529466446240743	-10.43069983124733	3.2692051346485433	1	39	10:22329542-22329581
10	27538051	27538111	ENST00000356940_1	60	+	27538051	27538111	0	1	60	0	ENST00000356940	60	+	RAB18	0	27538048	-16.382633381088574	-11.492799943685531	-16.37200009028117	-15.20439997712771	4.266283316413562	1	60	10:27538051-27538111
10	28619606	28619618	ENST00000354911_1	12	+	28619606	28619618	0	1	12	0	ENST00000354911	12	+	WAC	0	28619603	3.4036666924754777	3.4036666924754777	3.4036666924754777		9.212666789690653	1	12	10:28619606-28619618
10	46003318	46003438	ENST00000580018_1	120	+	46003318	46003438	0	1	120	0	ENST00000580018	120	+	TIMM23	0	46003315	-23.72238335808118	-17.336283423999944	-16.14773348172506	-14.95370011329651	1.3175166611326858	1	120	10:46003318-46003438
10	60793975	60794101	ENST00000395284_1	126	+	60793975	60794101	0	1	126	0	ENST00000395284	126	+	CDK1	0	60793972	-18.16717462217997	-18.16717462217997	-23.046466859181724	-8.722700083255768	1.712984137680559	1	126	10:60793975-60794101
10	68946630	68946645	ENST00000373585_1	15	+	68946630	68946645	0	1	15	0	ENST00000373585	15	+	DDX50	0	68946627	-15.132999897003174	-11.86179986000061	-15.132999897003174		2.9337999731302262	1	15	10:68946630-68946645
10	68982812	68982917	ENST00000354185_1	105	+	68982812	68982917	0	1	105	0	ENST00000354185	105	+	DDX21	0	68982809	-20.749295272145954	-20.749295272145954	-14.05653310616811	-8.758900046348572	0.5753809568294812	1	105	10:68982812-68982917
10	69016416	69016452	ENST00000361983_1	36	+	69016416	69016452	0	1	36	0	ENST00000361983	36	+	KIFBP	0	69016413	-25.99216679732005	-16.505555477407242	-17.454800033569335	-20.003099966049195	0.8074166562485819	1	36	10:69016416-69016452
10	69171269	69171317	ENST00000263559_1	48	+	69171269	69171317	0	1	48	0	ENST00000263559	48	+	VPS26A	0	69171266	-21.685103899488848	-15.784041831890741	-14.363933233420054	-24.799399687846503	0.666729151038453	1	48	10:69171269-69171317
10	70421747	70421765	ENST00000373218_1	18	+	70421747	70421765	0	1	18	0	ENST00000373218	18	+	EIF4EBP2	0	70421744	-11.817777726385328	-11.817777726385328	-9.50166662534078		0.12094444802237882	1	18	10:70421747-70421765
10	73771095	73771173	ENST00000345254_1	78	+	73771095	73771173	0	1	78	0	ENST00000345254	78	+	SEC24C	0	73771092	-17.910192324565006	-14.295884632911438	-22.636000156402588	-12.251199960708618	3.7734487333502145	1	78	10:73771095-73771173
10	73783187	73783214	ENST00000372833_1	27	+	73783187	73783214	0	1	27	0	ENST00000372833	27	+	CHCHD1	0	73783184	-16.121111234029133	-13.994963010152182	-16.695800272623696		2.3598148188105337	1	27	10:73783187-73783214
10	74118169	74118181	ENST00000211998_1	12	+	74118169	74118181	0	1	12	0	ENST00000211998	12	+	VCL	0	74118166	-36.83358279863993	-15.622833053270975	-36.83358279863993		0.15458334547777972	1	12	10:74118169-74118181
10	75230989	75230998	ENST00000332211_1	9	+	75230989	75230998	0	1	9	0	ENST00000332211	9	+	VDAC2	0	75230986	-5.771333164638943	-5.691333293914795	-5.771333164638943		2.193888909286923	1	9	10:75230989-75230998
10	79353842	79353968	ENST00000225174_1	126	+	79353842	79353968	0	1	126	0	ENST00000225174	126	+	PPIF	0	79353839	-36.246372977892555	-27.35161924929846	-50.94480012257894	-26.34799952507019	-0.6994955800144018	1	126	10:79353842-79353968
10	79513114	79513207	ENST00000520547_1	93	+	79513114	79513207	0	1	93	0	ENST00000520547	93	+	EIF5AL1	0	79513111	NaN	NaN	NaN	NaN	1.766870965855697	1	93	10:79513114-79513207
10	84152348	84152414	ENST00000372134_1	66	+	84152348	84152414	0	1	66	0	ENST00000372134	66	+	GHITM	0	84152345	-21.86039398565437	-14.434818170287393	-27.45899997552236	-14.278699773550034	0.28046970707223273	1	66	10:84152348-84152414
10	90900679	90900796	ENST00000371703_1	117	+	90900679	90900796	0	1	117	0	ENST00000371703	117	+	RPP30	0	90900676	-23.80223947712499	-23.80223947712499	-34.89360008239746	-15.50110023021698	-0.06140170924556561	1	117	10:90900679-90900796
10	92653796	92653838	ENST00000260731_1	42	+	92653796	92653838	0	1	42	0	ENST00000260731	42	+	KIF11	0	92653793	-26.229785283406574	-12.612642932151045	-25.89833272298177	-23.418999767303468	0.7114523873176604	1	42	10:92653796-92653838
10	97432524	97432611	ENST00000334828_1	87	+	97432524	97432611	0	1	87	0	ENST00000334828	87	+	PGAM1	0	97432521	-16.816103596111823	-12.244815923701758	-21.58820003271103	-11.200000333786011	0.4933448299851226	1	87	10:97432524-97432611
10	100360933	100361011	ENST00000370355_1	78	+	100360933	100361011	0	1	78	0	ENST00000370355	78	+	SCD	0	100360930	-12.781705062358807	-12.781705062358807	-28.79399929046631	-4.4868999242782595	2.0435769248109024	1	78	10:100360933-100361011
10	102162269	102162389	ENST00000605788_1	120	+	102162269	102162389	0	1	120	0	ENST00000605788	120	+	NOLC1	0	102162266	-27.201816799739998	-27.201816799739998	-34.147400856018066	-17.802399891614915	0.2724166688509285	1	120	10:102162269-102162389
10	104025720	104025903	ENST00000369755_1	183	+	104025720	104025903	0	1	183	0	ENST00000369755	183	+	SLK	0	104025717	-20.977180275760713	-20.54041527724657	-29.10319938659668	-2.098499894142151	1.871005453642641	1	183	10:104025720-104025903
