chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	cds_strand	cds_gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
1	212446006	212446042	ENST00000366988_1	36	+	212446006	212446042	0	1	36	0	ENST00000366988	36	+	NENF		212432943	-26.250943721699013	-25.057072241408576	-34.65880012512207	-1.8829998791217804	-0.4857426251352817	2	373						1	0							1:212446006-212432943	[212446006]	[212446379]	[212446006]	[212446006]	[]	[]
1	212619555	212619594	ENST00000341491_1	39	+	212619555	212619594	0	1	39	0	ENST00000341491	39	+	ATF3		212615021	-20.006171426133015	-18.948256959080744	-36.062599015235904	-2.5769001342356206	1.3310155761986397	3	1220						1	0							1:212619555-212615021	[212619555]	[212620775]	[212619555]	[212619555]	[]	[]
1	218331091	218331154	ENST00000366932_1	63	+	218331091	218331154	0	1	63	0	ENST00000366932	63	+	RRP15		218285316	-24.57581958226597	-24.15982595339742	-30.12540009021759	0.9629999995231628	-0.013930296871604813	2	6892						1	0							1:218331091-218285316	[218331091]	[218337983]	[218331091]	[218331091]	[]	[]
1	223774857	223774869	ENST00000295006_1	12	+	223774857	223774869	0	1	12	0	ENST00000295006	12	+	CAPN2		223712640	-25.048175704311724	-24.015843289914724	-30.547600162029266	0.14990016222000122	0.1605598616969678	1	1161						1	0							1:223774857-223712640	[223774857]	[223776018]	[223774857]	[223774857]	[]	[]
1	224192478	224192547	ENST00000323699_1	69	+	224192478	224192547	0	1	69	0	ENST00000323699	69	+	DEGS1		224183336	-17.4694214353604	-17.4694214353604	-5.068199872970581	12.289999961853027	-0.22029575657988476	1	963						1	0							1:224192478-224183336	[224192478]	[224193441]	[224192478]	[224192478]	[]	[]
1	224375822	224375843	ENST00000465271_1	21	+	224375822	224375843	0	1	21	0	ENST00000465271	21	+	CNIH4		224356924	-21.07410491130452	-19.426471877912267	-17.45699971516927	5.210000038146973	0.2017663287078248	1	3630						1	0							1:224375822-224356924	[224375822]	[224379452]	[224375822]	[224375822]	[]	[]
1	226071479	226071566	ENST00000366815_1	87	+	226071479	226071566	0	1	87	0	ENST00000366815	87	+	H3-3A		226064351	-7.142387054419076	-6.172398157459166	-11.414266840616863	1.74760000705719	5.87052777923484	1	540						1	0							1:226071479-226064351	[226071479]	[226072019]	[226071479]	[226071479]	[]	[]
1	230997263	231000181	ENST00000310256_1	48	+	230997263	231000181	0	2	4,44	0,2874	ENST00000310256	2918	+	ARV1		230979105	-23.504181750367085	-22.12389175761491	-5.276066700617473	-2.21080002784729	0.03775300209188441	1	600						1	0							1:230997263-230979105	[230997263, 231000137]	[230997267, 231000733]	[231000137]	[231000137]	[]	[]
1	231564905	231564929	ENST00000366639_1	24	+	231564905	231564929	0	1	24	0	ENST00000366639	24	+	TSNAX		231528810	-19.85786680631545	-19.373450473192786	-5.485599851608276	14.807000160217285	0.875900513234513	3	1619						1	0							1:231564905-231528810	[231564905]	[231566524]	[231564905]	[231564905]	[]	[]
1	232978231	232978258	ENST00000366628_1	27	+	232978231	232978258	0	1	27	0	ENST00000366628	27	+	NTPCR		232950710	-22.850064413984242	-22.112451505863067	-22.579266579945884	3.194000005722046	-0.506633362780406	3	5651						1	0							1:232978231-232950710	[232978231]	[232983882]	[232978231]	[232978231]	[]	[]
1	1311768	1311858	ENST00000435064_1	90	-	1311768	1311858	0	1	90	0	ENST00000435064	90	-	INTS11		1324608	-23.8888000741601	-23.8888000741601	-25.102999925613403	-12.001600223779679	-0.6450444459307214	1	90	-31.836301692844142	-31.20703555282051	-20.46460003852844	-15.654299998283387	-0.48334911492027716	3	169							1:1311768-1324608	[1311768]	[1311858]	[1311599]	[1311768]	[]	[]
1	1373764	1373800	ENST00000338338_1	36	-	1373764	1373800	0	1	36	0	ENST00000338338	36	-	AURKAIP1		1374756	-41.51480592621697	-22.938555743959213	-62.40553410847982	-38.48900035222371	-1.7806666646566656	1	36	-33.26831044821903	-27.110586339029773	-44.57599983215332		-0.452551718126854	2	29							1:1373764-1374756	[1373764]	[1373800]	[1373735]	[1373764]	[]	[]
1	1787321	1787330	ENST00000378609_1	9	-	1787321	1787330	0	1	9	0	ENST00000378609	9	-	GNB1		1825453	-16.149333053165012	-16.149333053165012			1.6101110908720229	1	9	-13.351116479774811	-11.209509364418981	-5.416866648197174	5.4190000057220455	2.547283935003068	3	1768							1:1787321-1825453	[1787321]	[1787330]	[1785285]	[1787053]	[]	[]
1	2189552	2189708	ENST00000378546_1	156	-	2189552	2189708	0	1	156	0	ENST00000378546	156	-	FAAP20		2194749	-12.171248189629392	-12.171248189629392	-14.517733319600422	-0.6183999866247177	-1.01260666418743	1	156	-35.23699951171875	-13.149000549316407			-2.5776000201702116	2	5							1:2189552-2194749	[2189552]	[2189708]	[2189547]	[2189552]	[]	[]
1	3780928	3781087	ENST00000378251_1	159	-	3780928	3781087	0	1	159	0	ENST00000378251	159	-	LRRC47		3796476	-21.729106128004425	-18.967553104491945	-6.473799892266592	-3.9967499524354935	-0.6686603819055237	1	159	-15.862561965522278	-14.410927939631605	-15.488866583506267	0.14350008964538574	-0.848694743084482	1	2370							1:3780928-3796476	[3780928]	[3781087]	[3778558]	[3780928]	[]	[]
1	6186458	6186671	ENST00000234875_1	213	-	6186458	6186671	0	1	213	0	ENST00000234875	213	-	RPL22		6199573	-19.865568039422865	-16.145704136767858	-17.897733370463055	-8.149099856615067	1.3911220691048762	1	213	-21.278119815542027	-21.278119815542027	-8.711932945251466	-1.9658997535705567	0.1980534842850465	2	1439							1:6186458-6199573	[6186458]	[6186671]	[6185019]	[6186458]	[]	[]
1	6224968	6225079	ENST00000343813_1	111	-	6224968	6225079	0	1	111	0	ENST00000343813	111	-	ICMT		6235911	-24.321432265075476	-20.349828592291825	-32.061465771993	-13.431866411368052	0.12873873938512695	1	111	-20.07587284702545	-19.950008699238765	-6.47819994688034	5.182000160217285	0.010251500603238114	2	3776							1:6224968-6235911	[6224968]	[6225079]	[6221192]	[6224968]	[]	[]
1	6264563	6264596	ENST00000361521_1	33	-	6264563	6264596	0	1	33	0	ENST00000361521	33	-	ACOT7		6393399	-31.594787713253137	-31.29809110814875	-22.906199773152668	-32.749633089701334	-1.1102424247021025	1	33	-19.234136946499348	-12.279643830167105	-9.163799858093261	-5.351400418579578	1.7466438364409778	3	292							1:6264563-6393399	[6264563]	[6264596]	[6264271]	[6264563]	[]	[]
1	8861248	8861359	ENST00000234590_1	111	-	8861248	8861359	0	1	111	0	ENST00000234590	111	-	ENO1		8874908	-16.92463955229467	-16.92463955229467	-12.637933256228765	-1.3933001667261125	-0.5987567496611863	1	111	-18.42333721923062	-15.108385528486416	-27.360332870483397	-6.0640999406576155	0.6123212813577394	1	249							1:8861248-8874908	[8861248]	[8861359]	[8860999]	[8861248]	[]	[]
1	10461438	10461489	ENST00000377038_1	51	-	10461438	10461489	0	1	51	0	ENST00000377038	51	-	DFFA		10472458	-27.688470272456897	-10.490764448455735	-27.783999514579772	-20.17969980239868	-0.5706862794947537	1	51	-13.002637273040316	-12.06468806967312	-13.328600454330445	6.797999858856201	-0.3261280285258304	1	4917							1:10461438-10472458	[10461438]	[10461489]	[10456521]	[10461438]	[]	[]
1	11674714	11674774	ENST00000376692_1	60	-	11674714	11674774	0	1	60	0	ENST00000376692	60	-	MAD2L2		11680601	-15.35226647456487	-15.35226647456487	-8.714066569010416	-12.075766531626384	0.2766666704167922	1	60	-17.24147652387619	-17.24147652387619	-6.222266586621602	-5.269200066725413	1.3726170266740658	3	235							1:11674714-11680601	[11674714]	[11674774]	[11674479]	[11674714]	[]	[]
1	17408963	17409089	ENST00000375436_1	126	-	17408963	17409089	0	1	126	0	ENST00000375436	126	-	RCC2		17438514	-11.481158709833545	-11.481158709833545	-11.615333159764608	-4.015400123596192	1.9973809332993355	1	126	-21.17371243889951	-19.993863557448424	-12.57300017674764	2.934299850463867	1.0500567149285447	2	2204							1:17408963-17438514	[17408963]	[17409089]	[17406759]	[17408963]	[]	[]
1	20500665	20500689	ENST00000264198_1	24	-	20500665	20500689	0	1	24	0	ENST00000264198	24	-	MUL1		20508024	-27.498250365257263	-20.37662474811077	-25.63439998626709		-2.268666670890525	1	24	-27.04400745210389	-25.92766099275137	-46.99780101776123	-9.872200083732604	-0.45821018253429374	1	1218							1:20500665-20508024	[20500665]	[20500689]	[20499447]	[20500665]	[]	[]
1	20652243	20652378	ENST00000602624_1	135	-	20652243	20652378	0	1	135	0	ENST00000602624	135	-	DDOST		20661350	-23.789999938146636	-22.47826541463534	-21.45059986114502	-10.228700120002031	0.26297037124168127	1	135	-17.28209789462023	-17.28209789462023	-20.44793322881063	6.7820000648498535	0.06307066232364872	2	467							1:20652243-20661350	[20652243]	[20652378]	[20651776]	[20652243]	[]	[]
1	23310405	23310453	ENST00000302271_1	48	-	23310405	23310453	0	1	48	0	ENST00000302271	48	-	HNRNPR		23341008	-1.6536876228637993	-1.6536876228637993	-1.9389998450875283	1.261999898403883	5.800812512636185	1	48	-20.709123070822336	-20.709123070822336	-11.087200164794922	5.271400099992752	3.0048547842633475	1	5718							1:23310405-23341008	[23310405]	[23310453]	[23304687]	[23310405]	[]	[]
1	23558287	23558959	ENST00000374561_1	153	-	23558287	23558959	0	2	128,25	0,647	ENST00000374561	672	-	ID3		23559426	-10.539209223261066	-10.539209223261066	-19.11660050948461	2.1283000886440275	3.7450522762043037	1	153	-11.838389510525523	-8.46876517896803	-11.479400265216828	1.008599904179573	4.370792844147519	2	362							1:23558287-23559426	[23558287, 23558934]	[23558415, 23558959]	[23557925]	[23558287]	[]	[]
1	23970997	23971141	ENST00000492112_1	144	-	23970997	23971141	0	1	144	0	ENST00000492112	144	-	SRSF10		23980255	-5.479472296726373	-4.793687441696723	0.4283998648325602	-1.6648000001907348	6.875215250351983	1	144	-16.642054393121708	-16.127441237599086	-13.512866576512655	10.324000358581543	2.5760406489519125	1	6651							1:23970997-23980255	[23970997]	[23971141]	[23964346]	[23970997]	[]	[]
1	25223235	25223265	ENST00000236273_1	30	-	25223235	25223265	0	1	30	0	ENST00000236273	30	-	SYF2		25232467	-28.204000329971315	-23.017833296457926	-33.468000984191896	-28.204000329971315	0.43673333146919807	1	30	-20.632524866377935	-20.632524866377935	-21.815999889373778	-8.469700050354003	0.5997562503394874	1	960							1:25223235-25232467	[25223235]	[25223265]	[25222275]	[25223235]	[]	[]
1	25900907	25901015	ENST00000455785_1	108	-	25900907	25901015	0	1	108	0	ENST00000455785	108	-	STMN1		25904676	-8.723157404783976	-5.050083389712705	-12.342666813731194	-2.3075000017881395	6.744083373945345	1	108	-17.8892901189739	-16.001083676919283	-23.251666621367136	-2.4035000801086426	3.3861060673958914	1	792							1:25900907-25904676	[25900907]	[25901015]	[25900115]	[25900907]	[]	[]
1	27666341	27666380	ENST00000361157_1	39	-	27666341	27666380	0	1	39	0	ENST00000361157	39	-	IFI6		27669314	-22.981820351038223	-11.139384599832388	-11.84126672744751	-23.716999928156536	0.28917948505244195	1	39	-11.342698868025433	-8.90284398335942	-18.031533082326252	1.1040000120798747	-0.08740000273766262	2	278							1:27666341-27669314	[27666341]	[27666380]	[27666063]	[27666341]	[]	[]
1	28603484	28603538	ENST00000373824_1	54	-	28603484	28603538	0	1	54	0	ENST00000373824	54	-	TAF12		28622081	-5.555740802376358	-5.555740802376358	-0.5525334040323894	-4.1436999320983885	3.718203698353911	1	54	-14.193478708966511	-14.193478708966511	-24.691266441345213	2.162899971008301	3.392099217762144	2	635							1:28603484-28622081	[28603484]	[28603538]	[28602849]	[28603484]	[]	[]
1	30932997	30933210	ENST00000426105_1	213	-	30932997	30933210	0	1	213	0	ENST00000426105	213	-	PUM1		31059566	-11.130436695797343	-11.130436695797343	-6.1170000553131105	-1.0258000135421752	3.3675070499209907	1	213	-9.584990529559956	-8.958451998087702	-2.092599805196126	2.574400043487549	5.396743613475755	3	1492							1:30932997-31059566	[30932997]	[30933210]	[30931505]	[30932997]	[]	[]
1	31260032	31260071	ENST00000263694_1	39	-	31260032	31260071	0	1	39	0	ENST00000263694	39	-	SNRNP40		31296751	-21.051307543730125	-17.58799968774502	-12.784733295440674	-15.60199982325236	0.9656410082601584	1	39	-21.24292254960665	-21.24292254960665	-37.20019957224528	-11.25150009393692	1.578679568684029	1	465							1:31260032-31296751	[31260032]	[31260071]	[31259567]	[31260032]	[]	[]
1	31630492	31630612	ENST00000373703_1	120	-	31630492	31630612	0	1	120	0	ENST00000373703	120	-	PEF1		31644864	-23.76983345026771	-16.92735827987393	-30.211800066630044	-8.432400134205817	0.8956750009499956	1	120	-24.995968003770667	-22.826783129636443	-31.834732818603516	-9.579999941587449	0.8318389162168344	1	627							1:31630492-31644864	[31630492]	[31630612]	[31629865]	[31630492]	[]	[]
1	31908839	31908851	ENST00000647444_1	12	-	31908839	31908851	0	1	12	0	ENST00000647444	12	-	PTP4A2		31919065	-19.462833007176716	-19.342166145642597			1.4435833344856899	1	12	-16.024290588830805	-16.024290588830805	-4.5905999660491945	1.6313000440597534	2.916804143715697	3	2419							1:31908839-31919065	[31908839]	[31908851]	[31906420]	[31908839]	[]	[]
1	32334392	32334596	ENST00000329421_1	204	-	32334392	32334596	0	1	204	0	ENST00000329421	204	-	MARCKSL1		32336033	-2.8007793763250697	-2.8007793763250697	2.192466654876868	2.836400029063225	5.159965687649389	1	204	-8.472064993092085	-8.317667835294555	-18.94560022155444	-0.15460000038146973	5.043937508772668	2	554							1:32334392-32336033	[32334392]	[32334596]	[32333838]	[32334392]	[]	[]
1	32775944	32775980	ENST00000373477_1	36	-	32775944	32775980	0	1	36	0	ENST00000373477	36	-	YARS1		32817244	-16.314583129352993	-16.314583129352993	-24.22566614151001	-13.069333155949911	-0.2499166497339805	1	36	-19.131190636652292	-19.131190636652292	-34.179400253295896	-3.9272000670433043	1.303165721063134	3	706							1:32775944-32817244	[32775944]	[32775980]	[32775238]	[32775944]	[]	[]
1	33013075	33013180	ENST00000672715_1	105	-	33013075	33013180	0	1	105	0	ENST00000672715	105	-	AK2		33036828	-24.359209441003344	-24.359209441003344	-22.918799845377603	-14.677899777889252	1.0612285789102316	1	105	-23.412332199791443	-23.31517681111266	-28.020600700378417	0.6425999879837037	0.7759219861036744	2	5090							1:33013075-33036828	[33013075]	[33013180]	[33007985]	[33013075]	[]	[]
1	35184449	35184455	ENST00000357214_1	6	-	35184449	35184455	0	1	6	0	ENST00000357214	6	-	SFPQ		35193049	3.6736667156219482	3.6736667156219482			5.345166643460591	1	6	-12.271028212388888	-12.264985591387424	-12.129533497492472	9.826000213623047	3.303157967614008	2	1514							1:35184449-35193049	[35184449]	[35184455]	[35182935]	[35184449]	[]	[]
1	35736465	35736495	ENST00000318121_1	30	-	35736465	35736495	0	1	30	0	ENST00000318121	30	-	CLSPN		35769870	-25.007000112533568	-20.600133363405863	-17.526800441741944	-25.007000112533568	0.11703332743297021	1	30	-20.7208886792538	-19.731498606263518	-35.66173264185588	5.309000015258789	0.2520015128310601	3	4354							1:35736465-35769870	[35736465]	[35736495]	[35732111]	[35736465]	[]	[]
1	36137115	36137202	ENST00000373166_1	87	-	36137115	36137202	0	1	87	0	ENST00000373166	87	-	TRAPPC3		36149378	-17.783344622316033	-16.37849422706955	-14.44499979019165	-12.630699515342712	1.0888735624311234	1	87	-17.49936769442523	-15.108819886768128	-6.158199723561605	-4.679999971389771	2.4923272021243226	3	544							1:36137115-36149378	[36137115]	[36137202]	[36136571]	[36137115]	[]	[]
1	37494086	37494098	ENST00000296214_1	12	-	37494086	37494098	0	1	12	0	ENST00000296214	12	-	MEAF6		37514746	7.01541672150294	7.01541672150294			3.4315000077088675	1	12	-19.078780114730275	-18.982674108491786	-18.964666239420573	7.045000076293945	0.5017648210775781	2	4094							1:37494086-37514746	[37494086]	[37494098]	[37489992]	[37494086]	[]	[]
1	37803864	37803924	ENST00000373044_1	60	-	37803864	37803924	0	1	60	0	ENST00000373044	60	-	YRDC		37808180	-28.709299949556588	-16.544450185696284	-35.591999259591105	-18.722100265324116	1.1044333486177493	1	60	-21.5274649618755	-19.15436711679477	-22.10133304595947	-2.138333410024643	0.3869813386101427	2	920							1:37803864-37808180	[37803864]	[37803924]	[37802944]	[37803864]	[]	[]
1	42807353	42807413	ENST00000372521_1	60	-	42807353	42807413	0	1	60	0	ENST00000372521	60	-	SVBP		42816544	-19.347816650072733	-19.347816650072733	-9.684999815622966	-14.618999814987182	-0.0606499969959259	1	60	-18.038880806354594	-15.960481716238935	-14.834999910990398	-7.168000024184584	1.3641423829846602	2	302							1:42807353-42816544	[42807353]	[42807413]	[42807051]	[42807353]	[]	[]
1	42926875	42927040	ENST00000426263_1	165	-	42926875	42927040	0	1	165	0	ENST00000426263	165	-	SLC2A1		42958651	-18.031224172765558	-14.436818169463765	-9.629133319854736	-11.434300136566161	2.409103028289974	1	165	-19.576429701570806	-19.576429701570806	-23.78459949493408	1.9149000465869903	2.081048588466128	2	1523							1:42926875-42958651	[42926875]	[42927040]	[42925352]	[42926875]	[]	[]
1	43164313	43164442	ENST00000236051_1	129	-	43164313	43164442	0	1	129	0	ENST00000236051	129	-	EBNA1BP2		43172118	-35.172054358599205	-30.408883890786836	-27.11860033671061	-25.226700496673583	0.4559069691413595	1	129	-25.527176677063107	-25.527176677063107	-24.919665884971618	-10.997199828550219	0.4778846170896521	3	130							1:43164313-43172118	[43164313]	[43164442]	[43164183]	[43164313]	[]	[]
1	43363897	43363915	ENST00000372458_1	18	-	43363897	43363915	0	1	18	0	ENST00000372458	18	-	ELOVL1		43365609	-18.344722350438435	-18.344722350438435	-21.90573352177938		1.3747777934703562	1	18	-10.486672049650634	-10.486672049650634	-8.392400097846984	0.6386000037193298	3.8082072333052333	2	497							1:43363897-43365609	[43363897]	[43363915]	[43363400]	[43363897]	[]	[]
1	44221287	44221557	ENST00000372257_1	270	-	44221287	44221557	0	1	270	0	ENST00000372257	270	-	ERI3		44355026	-10.682164681308409	-8.408733395530897	-11.304999828338623	0.6254998683929444	3.3097814811880837	1	270	-9.415642170662727	-6.507045938060918	-16.85219967365265	3.950399923324585	4.84888516956468	2	218							1:44221287-44355026	[44221287]	[44221557]	[44221069]	[44221287]	[]	[]
1	45511073	45511328	ENST00000319248_1	255	-	45511073	45511328	0	1	255	0	ENST00000319248	255	-	PRDX1		45519043	-29.19499621741912	-26.785023546218873	-27.95406697591146	-15.049000120162964	0.7462080054208636	1	255	-12.783173846161883	-12.783173846161883	-9.44526658852895		3.0847391418140866	2	23							1:45511073-45519043	[45511073]	[45511328]	[45511050]	[45511073]	[]	[]
1	46278810	46278864	ENST00000617190_1	54	-	46278810	46278864	0	1	54	0	ENST00000617190	54	-	LRRC41		46303322	-6.970944508910179	-6.970944508910179	-5.247199958562851	-2.397299978137016	3.7520184878397873	1	54	-17.698094111236934	-17.698094111236934	-33.81619981129964	14.460300087928772	2.9522736102597076	2	1349							1:46278810-46303322	[46278810]	[46278864]	[46277461]	[46278810]	[]	[]
1	46635748	46635775	ENST00000574428_1	27	-	46635748	46635775	0	1	27	0	ENST00000574428	27	-	ATPAF1		46668322	-27.590962886810303	-14.418962876001993	-30.997533098856607		0.6469999949827239	1	27	-24.0647434969384	-23.427108126479574	-21.103666921456654	-2.20224991440773	0.8504342254755969	1	3012							1:46635748-46668322	[46635748]	[46635775]	[46632736]	[46635748]	[]	[]
